Object,Date,RA_result (degree),DEC_result (degree),RA_input (degree),DEC_input (degree),Angular Separation (degree),Apparent magnitude R (known),Apparent magnitude G (known),Apparent magnitude B (known),"Light R (measured, W*t/m^2)","Light G (measured, W*t/m^2)","Light B (measured, W*t/m^2)",Apparent magnitude R (instrumental),Apparent magnitude G (instrumental),Apparent magnitude B (instrumental),Airmass,Corrected magnitude R (instrumental),Corrected magnitude G (instrumental),Corrected magnitude B (instrumental)
UCAC4 671-056981,2023-04-03 21:00:41.066,194.25201875,44.08410611111111,194.28895205990875,44.09585400604664,0.0290122278137323,12.892,,,260.3036679037733,,,-3.253842338575781,,,1.19831,0.45992587125133877,,
BD+44  2235,2023-04-03 21:13:37.617,194.26339291666665,44.00939055555556,194.23851413596063,44.02524976090479,0.0239082588615359,9.651,,,119.10116522327928,,,-2.404931645264892,,,1.171754,0.012456696136952328,,
BD+44  2237,2023-04-03 21:13:37.617,194.35763874999995,43.94248611111111,194.35498359311828,43.949093367614665,0.0068782593502055,10.303,,,1325.4282786973956,,,-5.021032199860834,,,1.171754,-2.603643858458989,,
GALEX J125702.3+435245,2023-04-03 21:13:37.617,194.2596116666666,43.87941444444444,194.260038366734,43.91332260206439,0.03390955169071,18.6,,,252.85922483937665,,,-3.222338624830189,,,1.171754,-0.8049502834283446,,
TYC 3023-1747-1,2023-04-03 21:13:37.617,194.32141541666664,44.016803333333336,194.32032220360813,43.98280679399557,0.0340056333978166,11.019,,,235.89389328157347,,,-3.146933364744446,,,1.171754,-0.7295450233426015,,
TYC 3023-1899-1,2023-04-03 21:13:37.617,194.1680658333333,43.94271277777777,194.1449967658356,43.93401634489612,0.018750398338066,11.566,,,100.75788320435151,,,-2.223339206593696,,,1.171754,0.19404913480814834,,
TYC 3023-1974-1,2023-04-03 21:13:37.617,194.15329875,44.24989027777778,194.15471508601945,44.22127851896769,0.0286297486209664,11.051,,,617.045874384101,,,-4.190935251565884,,,1.171754,-1.7735469101640398,,
UCAC4 671-056978,2023-04-03 21:13:37.617,194.23035625,44.08350444444444,194.22312571457087,44.095100950824055,0.0127063025526933,12.002,,,150.83380008763913,,,-2.661388301096295,,,1.171754,-0.24399995969445065,,
UCAC4 671-056981,2023-04-03 21:13:37.617,194.25201875,44.08410611111111,194.29020205633532,44.07166955491929,0.0301182772813924,12.892,,,457.1289485396995,,,-3.865238430895108,,,1.171754,-1.4478500894932638,,
BD+44  2235,2023-04-03 21:26:42.240,194.26339291666665,44.00939055555556,194.23558937341983,44.02026114481526,0.0227591212821341,9.651,,,119.14479309115212,,,-2.405329287739505,,,1.147585,0.306720443214171,,
BD+44  2236,2023-04-03 21:26:42.240,194.3568083333333,44.03411805555555,194.3671639952827,44.07356332226359,0.0401412445759054,10.856,,,130.4805289623783,,,-2.504005890849638,,,1.147585,0.2080438401040383,,
BD+44  2237,2023-04-03 21:26:42.240,194.35763874999995,43.94248611111111,194.35195796097796,43.94410974156938,0.0044007841772627,10.303,,,1322.955104524479,,,-5.019004385052917,,,1.147585,-2.306954654099241,,
GALEX J125702.3+435245,2023-04-03 21:26:42.240,194.2596116666666,43.87941444444444,194.2570332249528,43.90833589551902,0.028981077119565,18.6,,,248.60568902218097,,,-3.2039192759610806,,,1.147585,-0.49186954500740443,,
TYC 3023-1747-1,2023-04-03 21:26:42.240,194.32141541666664,44.016803333333336,194.3173243072645,43.97779050575566,0.0391236776268964,11.019,,,245.45076922708108,,,-3.190052612956089,,,1.147585,-0.4780028820024129,,
TYC 3023-1899-1,2023-04-03 21:26:42.240,194.1680658333333,43.94271277777777,194.14202347328228,43.92895897028124,0.0232564610266165,11.566,,,81.31706069911354,,,-1.990595799643912,,,1.147585,0.7214539313097641,,
TYC 3023-1974-1,2023-04-03 21:26:42.240,194.15329875,44.24989027777778,194.1517881775856,44.21631242793181,0.0335952891500993,11.051,,,668.510067740297,,,-4.277911499503654,,,1.147585,-1.5658617685499778,,
UCAC4 671-056976,2023-04-03 21:26:42.240,194.1467458333333,44.04041722222222,194.19867387445933,44.0277122129481,0.0394351276290989,14.101,,,78.66951343269687,,,-1.954657779448277,,,1.147585,0.7573919515053993,,
UCAC4 671-056978,2023-04-03 21:26:42.240,194.23035625,44.08350444444444,194.2201025348347,44.090104052192025,0.0098893682584037,12.002,,,152.57969193316336,,,-2.673883453472057,,,1.147585,0.03816627748161938,,
UCAC4 671-056981,2023-04-03 21:26:42.240,194.25201875,44.08410611111111,194.28722977506757,44.06667046819568,0.0307231808819825,12.892,,,441.77486032334014,,,-3.8281441148352826,,,1.147585,-1.1160943838816064,,
BD+44  2235,2023-04-03 21:40:03.347,194.26339291666665,44.00939055555556,194.2357377387555,44.02826642907406,0.0274189270038089,9.651,,,130.13535645486735,,,-2.501129884217685,,,1.125189,0.2422875789481873,,
BD+44  2237,2023-04-03 21:40:03.347,194.35763874999995,43.94248611111111,194.35212736644144,43.95208435738042,0.0103861434923867,10.303,,,1326.204540407303,,,-5.021667895316718,,,1.125189,-2.278250432150846,,
GALEX J125702.3+435245,2023-04-03 21:40:03.347,194.2596116666666,43.87941444444444,194.2571700226801,43.91631956863978,0.0369470384846869,18.6,,,254.58782113042247,,,-3.229735679758313,,,1.125189,-0.4863182165924407,,
TYC 3023-1747-1,2023-04-03 21:40:03.347,194.32141541666664,44.016803333333336,194.31747793659628,43.985775373141365,0.0311569635142475,11.019,,,231.64526821742223,,,-3.127200202639429,,,1.125189,-0.3837827394735567,,
TYC 3023-1899-1,2023-04-03 21:40:03.347,194.1680658333333,43.94271277777777,194.21418774446843,43.94829943571381,0.03367443543922,11.566,,,153.5097822389249,,,-2.680481758293958,,,1.125189,0.06293570487191413,,
TYC 3023-1974-1,2023-04-03 21:40:03.347,194.15329875,44.24989027777778,194.15183470765928,44.22425648621251,0.0256552434687034,11.051,,,602.127065275153,,,-4.164361991583412,,,1.125189,-1.42094452841754,,
UCAC4 671-056976,2023-04-03 21:40:03.347,194.1467458333333,44.04041722222222,194.16908780347163,44.00415625858233,0.039660502982273,14.101,,,265.8716368997192,,,-3.276821642752169,,,1.125189,-0.5334041795862965,,
UCAC4 671-056978,2023-04-03 21:40:03.347,194.23035625,44.08350444444444,194.22028274347147,44.0980938327516,0.0162849014750606,12.002,,,148.34857399468126,,,-2.6433500592419112,,,1.125189,0.10006740392396107,,
UCAC4 671-056981,2023-04-03 21:40:03.347,194.25201875,44.08410611111111,194.28734370168263,44.07465143416042,0.0270806921022668,12.892,,,420.1039050240205,,,-3.7735334154517375,,,1.125189,-1.0301159522858652,,
BD+44  2235,2023-04-03 21:53:17.583,194.26339291666665,44.00939055555556,194.2354314816805,44.0237470309368,0.0247072111459258,9.651,,,121.22585657822869,,,-2.424129773008036,,,1.105349,0.11340692472436231,,
BD+44  2237,2023-04-03 21:53:17.583,194.35763874999995,43.94248611111111,194.35183450095155,43.94761276238358,0.0066141791793697,10.303,,,1356.5833848171958,,,-5.046257853240296,,,1.105349,-2.5087211555078976,,
GALEX J125702.3+435245,2023-04-03 21:53:17.583,194.2596116666666,43.87941444444444,194.2568904719288,43.91182211175201,0.0324669377238472,18.6,,,251.7570832843051,,,-3.217595865340856,,,1.105349,-0.6800591676084577,,
TYC 3023-1747-1,2023-04-03 21:53:17.583,194.32141541666664,44.016803333333336,194.31720903874356,43.981301869232304,0.035630181045584,11.019,,,237.9407702145989,,,-3.156313776892163,,,1.105349,-0.6187770791597647,,
TYC 3023-1899-1,2023-04-03 21:53:17.583,194.1680658333333,43.94271277777777,194.14198235929865,43.93248539503731,0.0213865738779171,11.566,,,86.07942261182245,,,-2.052389982355712,,,1.105349,0.4851467153766862,,
TYC 3023-1974-1,2023-04-03 21:53:17.583,194.15329875,44.24989027777778,194.1515749586543,44.21979247750436,0.0301231304345274,11.051,,,635.9251179272483,,,-4.223656567215464,,,1.105349,-1.6861198694830657,,
UCAC4 671-056976,2023-04-03 21:53:17.583,194.1467458333333,44.04041722222222,194.1986729939446,44.0311765177473,0.0384574300223434,14.101,,,83.43379362694526,,,-2.018496596339177,,,1.105349,0.5190401013932213,,
UCAC4 671-056978,2023-04-03 21:53:17.583,194.23035625,44.08350444444444,194.21997974761,44.09359218883085,0.0125423691217277,12.002,,,142.0356976402794,,,-2.596135391102817,,,1.105349,-0.058598693370418786,,
UCAC4 671-056981,2023-04-03 21:53:17.583,194.25201875,44.08410611111111,194.28707078486755,44.0701865876188,0.0287725884967566,12.892,,,442.6854889853655,,,-3.830379834859548,,,1.105349,-1.2928431371271496,,
BD+44  2235,2023-04-03 22:08:22.785,194.26339291666665,44.00939055555556,194.2292338044874,44.02235202952698,0.0277751756532187,9.651,,,127.68638995578203,,,-2.4805031403455504,,,1.085231,0.4235268504256049,,
BD+44  2236,2023-04-03 22:08:22.785,194.3568083333333,44.03411805555555,194.36082285040868,44.0756686944478,0.0416506849781705,10.856,,,128.12478216310092,,,-2.484224469272606,,,1.085231,0.41980552149854944,,
BD+44  2237,2023-04-03 22:08:22.785,194.35763874999995,43.94248611111111,194.34565825084087,43.94621610231127,0.009398028236123,10.303,,,1363.5331751351273,,,-5.051805891507243,,,1.085231,-2.1477759007360877,,
GALEX J125702.3+435245,2023-04-03 22:08:22.785,194.2596116666666,43.87941444444444,194.26839514068337,43.90891846418852,0.0301753298775008,18.6,,,820.4538919669924,,,-4.500277067998298,,,1.085231,-1.5962470772271429,,
TYC 3023-1747-1,2023-04-03 22:08:22.785,194.32141541666664,44.016803333333336,194.31101240025623,43.97990829572718,0.0376463375539883,11.019,,,247.6133475921522,,,-3.199576748267263,,,1.085231,-0.2955467574961075,,
TYC 3023-1899-1,2023-04-03 22:08:22.785,194.1680658333333,43.94271277777777,194.1868539209911,43.93023479434321,0.0184050790544067,11.566,,,64.90888753790483,,,-1.745902033976854,,,1.085231,1.1581279567943012,,
TYC 3023-1974-1,2023-04-03 22:08:22.785,194.15329875,44.24989027777778,194.14538215352408,44.21835860587579,0.0320377937181882,11.051,,,640.5162481170108,,,-4.23146699689391,,,1.085231,-1.3274370061227545,,
UCAC4 671-056976,2023-04-03 22:08:22.785,194.1467458333333,44.04041722222222,194.192412026114,44.02971310835444,0.0345310411205548,14.101,,,82.14066038004808,,,-2.001537094473241,,,1.085231,0.9024928962979142,,
UCAC4 671-056978,2023-04-03 22:08:22.785,194.23035625,44.08350444444444,194.21376941731103,44.09217891358614,0.0147372720266123,12.002,,,148.90859216843393,,,-2.6474410134400763,,,1.085231,0.256588977331079,,
BD+44  2235,2023-04-03 22:29:16.979,194.26339291666665,44.00939055555556,194.238114865104,44.02534111768956,0.0241840205974709,9.651,,,117.03865521590814,,,-2.385964926896479,,,1.0617,0.143013818486192,,
BD+44  2237,2023-04-03 22:29:16.979,194.35763874999995,43.94248611111111,194.35450402178196,43.9491969646656,0.0070802237754812,10.303,,,1383.8074510567262,,,-5.067830781021173,,,1.0617,-2.538852035638502,,
GALEX J125702.3+435245,2023-04-03 22:29:16.979,194.2596116666666,43.87941444444444,194.2595778066007,43.91342171156099,0.0340072758695252,18.6,,,254.81139379055048,,,-3.230688727741,,,1.0617,-0.701709982358329,,
TYC 3023-1747-1,2023-04-03 22:29:16.979,194.32141541666664,44.016803333333336,194.31984839242392,43.9828772335355,0.033944821190756,11.019,,,226.2041207993513,,,-3.101392899929732,,,1.0617,-0.5724141545470611,,
TYC 3023-1899-1,2023-04-03 22:29:16.979,194.1680658333333,43.94271277777777,194.14461236567263,43.93414859906229,0.0189358637095641,11.566,,,77.25218555883092,,,-1.934918556715003,,,1.0617,0.5940601886676682,,
TYC 3023-1974-1,2023-04-03 22:29:16.979,194.15329875,44.24989027777778,194.15422517937964,44.221331572692335,0.0285664177094526,11.051,,,640.3057820714724,,,-4.231110178222487,,,1.0617,-1.7021314328398156,,
UCAC4 671-056976,2023-04-03 22:29:16.979,194.1467458333333,44.04041722222222,194.20126652593817,44.03275978793991,0.0399357180828397,14.101,,,86.13196172485416,,,-2.0530524660721508,,,1.0617,0.47592627931052034,,
UCAC4 671-056978,2023-04-03 22:29:16.979,194.23035625,44.08350444444444,194.2226674099111,44.09516032556226,0.0128979909809314,12.002,,,148.143023317663,,,-2.641844628061202,,,1.0617,-0.11286588267853093,,
UCAC4 671-056981,2023-04-03 22:29:16.979,194.25201875,44.08410611111111,194.2897149185877,44.071743490151626,0.0297691033104656,12.892,,,447.2555249613728,,,-3.84153090454729,,,1.0617,-1.312552159164619,,
BD+44  2235,2023-04-03 22:41:52.627,194.26339291666665,44.00939055555556,194.24700677522384,44.0201210986543,0.0159378046088562,9.651,,,125.53505038012344,,,-2.462054122249672,,,1.049807,-0.14137477052959824,,
BD+44  2237,2023-04-03 22:41:52.627,194.35763874999995,43.94248611111111,194.36338170381464,43.94397763700299,0.0043958599451221,10.303,,,1369.8521300319378,,,-5.056825842640093,,,1.049807,-2.736146490920019,,
GALEX J125702.3+435245,2023-04-03 22:41:52.627,194.2596116666666,43.87941444444444,194.2684510681065,43.908202103480576,0.0294839782251205,18.6,,,246.249087733524,,,-3.193578194892763,,,1.049807,-0.8728988431726892,,
TYC 3023-1747-1,2023-04-03 22:41:52.627,194.32141541666664,44.016803333333336,194.3172959630227,43.97756926374081,0.0393458271988091,11.019,,,548.0365492654545,,,-4.062165427008578,,,1.049807,-1.7414860752885044,,
TYC 3023-1899-1,2023-04-03 22:41:52.627,194.1680658333333,43.94271277777777,194.15348910388664,43.928904484789975,0.017345175498752,11.566,,,79.70552299780852,,,-1.968862658744741,,,1.049807,0.3518166929753326,,
TYC 3023-1974-1,2023-04-03 22:41:52.627,194.15329875,44.24989027777778,194.1632039411608,44.21615180027402,0.0344768687097002,11.051,,,649.7348118534503,,,-4.2469819598835725,,,1.049807,-1.9263026081634989,,
UCAC4 671-056978,2023-04-03 22:41:52.627,194.23035625,44.08350444444444,194.2316012683495,44.089952040396405,0.0065093188754621,12.002,,,141.29669736534015,,,-2.590471646416741,,,1.049807,-0.2697922946966673,,
UCAC4 671-056981,2023-04-03 22:41:52.627,194.25201875,44.08410611111111,194.2841186166584,44.101361824367984,0.0287971142643148,12.892,,,116.56105095539388,,,-2.381525255561015,,,1.049807,-0.06084590384094124,,
BD+44  2235,2023-04-03 22:54:37.889,194.26339291666665,44.00939055555556,194.22765776678128,44.01882746258471,0.0273774494982507,9.651,,,131.0867858055543,,,-2.5090389064105767,,,1.039251,0.5536332084919611,,
BD+44  2236,2023-04-03 22:54:37.889,194.3568083333333,44.03411805555555,194.3592893724212,44.07214732220865,0.0380710468347253,10.856,,,135.69434610089598,,,-2.5465460005720724,,,1.039251,0.5161261143304654,,
BD+44  2237,2023-04-03 22:54:37.889,194.35763874999995,43.94248611111111,194.36237448512696,43.95131066447741,0.0094603623883572,10.303,,,1590.571645520121,,,-5.21902470971539,,,1.039251,-2.156352594812852,,
GALEX J125702.3+435245,2023-04-03 22:54:37.889,194.2596116666666,43.87941444444444,194.2668090998962,43.90541167554108,0.0265095964265443,18.6,,,852.8964806096798,,,-4.542382425087724,,,1.039251,-1.4797103101851863,,
TYC 3023-1747-1,2023-04-03 22:54:37.889,194.32141541666664,44.016803333333336,194.30942919532893,43.97639706667069,0.0413160579099926,11.019,,,242.92882938668885,,,-3.178839262777222,,,1.039251,-0.1161671478746844,,
TYC 3023-1899-1,2023-04-03 22:54:37.889,194.1680658333333,43.94271277777777,194.2061357638329,43.938908182027,0.027675282409658,11.566,,,178.12824806517955,,,-2.8419736105641737,,,1.039251,0.22069850433836402,,
TYC 3023-1974-1,2023-04-03 22:54:37.889,194.15329875,44.24989027777778,194.14387154103417,44.21484624247316,0.0356890891028459,11.051,,,641.2909507946757,,,-4.232779398397338,,,1.039251,-1.1701072834948003,,
UCAC4 671-056976,2023-04-03 22:54:37.889,194.1467458333333,44.04041722222222,194.1908333457321,44.02626835332989,0.0347106841268299,14.101,,,86.86081571710608,,,-2.0622013780848287,,,1.039251,1.000470736817709,,
UCAC4 671-056978,2023-04-03 22:54:37.889,194.23035625,44.08350444444444,194.21222102097565,44.088681956230765,0.0140176662827411,12.002,,,147.58237838694205,,,-2.6377278817481518,,,1.039251,0.424944233154386,,
BD+44  2235,2023-04-03 23:07:03.896,194.26339291666665,44.00939055555556,194.2471764256308,44.021310660890975,0.0166761694162947,9.651,,,112.5572590476744,,,-2.3435753911790758,,,1.030632,-0.0019505750296211488,,
BD+44  2237,2023-04-03 23:07:03.896,194.35763874999995,43.94248611111111,194.36353270087807,43.94517441674874,0.0050235973643754,10.303,,,1384.6683224596052,,,-5.068506011260725,,,1.030632,-2.7268811951112704,,
GALEX J125702.3+435245,2023-04-03 23:07:03.896,194.2596116666666,43.87941444444444,194.26859338301588,43.90938379195502,0.0306602947929494,18.6,,,249.06560522308604,,,-3.2059260134137086,,,1.030632,-0.864301197264254,,
TYC 3023-1747-1,2023-04-03 23:07:03.896,194.32141541666664,44.016803333333336,194.31744254892035,43.9787491970377,0.0381613044923172,11.019,,,548.5445747191698,,,-4.063171429492908,,,1.030632,-1.7215466133434538,,
TYC 3023-1899-1,2023-04-03 23:07:03.896,194.1680658333333,43.94271277777777,194.1535425193518,43.93005667655723,0.0164181264663649,11.566,,,100.11473112477792,,,-2.2163865825490268,,,1.030632,0.12523823360042785,,
TYC 3023-1974-1,2023-04-03 23:07:03.896,194.15329875,44.24989027777778,194.16335110727985,44.21734351970363,0.0333341847354172,11.051,,,689.5130935911188,,,-4.311497913425483,,,1.030632,-1.9698730972760283,,
UCAC4 671-056978,2023-04-03 23:07:03.896,194.23035625,44.08350444444444,194.23175505190017,44.09114284448076,0.0077041963271276,12.002,,,152.85536147828336,,,-2.6758433102966968,,,1.030632,-0.33421849414724214,,
UCAC4 671-056981,2023-04-03 23:07:03.896,194.25201875,44.08410611111111,194.2842340652188,44.10250627349044,0.0295617974097027,12.892,,,102.79978841686044,,,-2.245122171214598,,,1.030632,0.09650264493485672,,
BD+44  2235,2023-04-03 23:21:39.240,194.26339291666665,44.00939055555556,194.2411012898394,44.01537352124407,0.0171119238149011,9.651,,,126.16271075050594,,,-2.4674691485729725,,,1.022293,0.23699762523402068,,
BD+44  2236,2023-04-03 23:21:39.240,194.3568083333333,44.03411805555555,194.3727472883097,44.06865651583527,0.0363886762500025,10.856,,,131.0296353461687,,,-2.508565450199141,,,1.022293,0.19590132360785217,,
BD+44  2237,2023-04-03 23:21:39.240,194.35763874999995,43.94248611111111,194.3574842155749,43.9392523999888,0.0032356250419471,10.303,,,1396.796005948347,,,-5.077974080545663,,,1.022293,-2.3735073067386696,,
GALEX J125702.3+435245,2023-04-03 23:21:39.240,194.2596116666666,43.87941444444444,194.26255476477303,43.90349851621644,0.0241772821259529,18.6,,,245.1228028653601,,,-3.1886009040742014,,,1.022293,-0.4841341302672082,,
TYC 3023-1899-1,2023-04-03 23:21:39.240,194.1680658333333,43.94271277777777,194.14753612886057,43.924176655684015,0.0237100397303336,11.566,,,91.5456683311814,,,-2.119236118233763,,,1.022293,0.5852306555732301,,
TYC 3023-1974-1,2023-04-03 23:21:39.240,194.15329875,44.24989027777778,194.15736856795925,44.2113929277687,0.0386076423749347,11.051,,,686.2774515295179,,,-4.306390943877702,,,1.022293,-1.6019241700707085,,
UCAC4 671-056978,2023-04-03 23:21:39.240,194.23035625,44.08350444444444,194.22568966265007,44.08521422532514,0.0037629546602507,12.002,,,147.39574606869772,,,-2.6363539934823126,,,1.022293,0.0681127803246806,,
UCAC4 671-056981,2023-04-03 23:21:39.240,194.25201875,44.08410611111111,194.29276961916395,44.06179035936915,0.0368126869352596,12.892,,,465.5589568407544,,,-3.885078335261537,,,1.022293,-1.1806115614545436,,
BD+44  2235,2023-04-03 23:34:23.330,194.26339291666665,44.00939055555556,194.23984525836883,44.02100746863947,0.0205360053483528,9.651,,,115.8115447062694,,,-2.374521255024028,,,1.016595,0.2673146204360215,,
BD+44  2236,2023-04-03 23:34:23.330,194.3568083333333,44.03411805555555,194.3714301506444,44.0742777492112,0.0415117855528312,10.856,,,131.0030559057338,,,-2.508345185615028,,,1.016595,0.13349068984502166,,
BD+44  2237,2023-04-03 23:34:23.330,194.35763874999995,43.94248611111111,194.35619708369504,43.94481034188525,0.0025454979840291,10.303,,,1405.2639306331607,,,-5.084536367296252,,,1.016595,-2.4427004918362023,,
GALEX J125702.3+435245,2023-04-03 23:34:23.330,194.2596116666666,43.87941444444444,194.2612600058304,43.9090634125021,0.0296727525015545,18.6,,,259.8931837976543,,,-3.252128842823021,,,1.016595,-0.6102929673629713,,
TYC 3023-1747-1,2023-04-03 23:34:23.330,194.32141541666664,44.016803333333336,194.3215665731693,43.97850689531742,0.0382965923873172,11.019,,,247.4303494184008,,,-3.198774040333008,,,1.016595,-0.5569381648729581,,
TYC 3023-1899-1,2023-04-03 23:34:23.330,194.1680658333333,43.94271277777777,194.14626941792352,43.92971413007946,0.020379532646182,11.566,,,92.2228780832915,,,-2.127238298028016,,,1.016595,0.5145975774320339,,
TYC 3023-1974-1,2023-04-03 23:34:23.330,194.15329875,44.24989027777778,194.1560670035992,44.217003624780176,0.0329464121278228,11.051,,,680.5874669883024,,,-4.297351487494645,,,1.016595,-1.6555156120345949,,
UCAC4 671-056978,2023-04-03 23:34:23.330,194.23035625,44.08350444444444,194.22443436398623,44.090808837643294,0.008452641699077,12.002,,,154.10836557510953,,,-2.684707155427018,,,1.016595,-0.04287127996696816,,
UCAC4 671-056981,2023-04-03 23:34:23.330,194.25201875,44.08410611111111,194.29147182936973,44.06736496385679,0.03291874393502,12.892,,,448.86541075004266,,,-3.845431969899192,,,1.016595,-1.2035960944391424,,
BD+44  2235,2023-04-03 23:47:20.280,194.26339291666665,44.00939055555556,194.24732583627244,44.021357396644056,0.0166347907589542,9.651,,,127.8285273571626,,,-2.481711083429816,,,1.012327,-0.1243020384801845,,
BD+44  2237,2023-04-03 23:47:20.280,194.35763874999995,43.94248611111111,194.3637083121786,43.9452130533229,0.0051512064325989,10.303,,,1395.3484474047766,,,-5.07684830293184,,,1.012327,-2.719439257982208,,
GALEX J125702.3+435245,2023-04-03 23:47:20.280,194.2596116666666,43.87941444444444,194.26878507616016,43.9094737654282,0.0307776192027402,18.6,,,252.5310172644274,,,-3.2209284397209155,,,1.012327,-0.8635193947712838,,
TYC 3023-1747-1,2023-04-03 23:47:20.280,194.32141541666664,44.016803333333336,194.31763275611735,43.97881043678238,0.0380902175782367,11.019,,,555.8362309003701,,,-4.0775087488486745,,,1.012327,-1.7200997038990429,,
TYC 3023-1899-1,2023-04-03 23:47:20.280,194.1680658333333,43.94271277777777,194.1537756654545,43.930135221847685,0.0162508215033182,11.566,,,92.53422034439086,,,-2.130897544550053,,,1.012327,0.22651150039957857,,
TYC 3023-1974-1,2023-04-03 23:47:20.280,194.15329875,44.24989027777778,194.163608610272,44.21739676400748,0.0333226137971942,11.051,,,681.1892159050295,,,-4.298311029005079,,,1.012327,-1.9409019840554476,,
UCAC4 671-056978,2023-04-03 23:47:20.280,194.23035625,44.08350444444444,194.2319040650332,44.09120154072472,0.0077769731418785,12.002,,,149.74643552370364,,,-2.653532852966239,,,1.012327,-0.29612380801660754,,
UCAC4 671-056981,2023-04-03 23:47:20.280,194.25201875,44.08410611111111,194.2844464793476,44.10257397780267,0.0297233607214855,12.892,,,109.79162499998937,,,-2.3165646517810226,,,1.012327,0.040844393168609106,,
BD+44  2235,2023-04-04 00:00:15.008,194.26339291666665,44.00939055555556,194.2392347320805,44.020211269541534,0.0204677819909732,9.651,,,122.23039990434503,,,-2.433089700872694,,,1.00952,0.2195942806180322,,
BD+44  2236,2023-04-04 00:00:15.008,194.3568083333333,44.03411805555555,194.3707874014463,44.07350970443464,0.0406526217707622,10.856,,,142.4972799921416,,,-2.5996580556086544,,,1.00952,0.05302592588207178,,
BD+44  2237,2023-04-04 00:00:15.008,194.35763874999995,43.94248611111111,194.3556083197017,43.94409301794612,0.0021724387747482,10.303,,,1387.515746942542,,,-5.070736420830406,,,1.00952,-2.41805243933968,,
GALEX J125702.3+435245,2023-04-04 00:00:15.008,194.2596116666666,43.87941444444444,194.26065891916463,43.90830615537774,0.0289015656604036,18.6,,,264.33707241505977,,,-3.270536808713981,,,1.00952,-0.6178528272232549,,
TYC 3023-1747-1,2023-04-04 00:00:15.008,194.32141541666664,44.016803333333336,194.3209748981068,43.97777564328284,0.0390289765991532,11.019,,,246.27321205015696,,,-3.1936845561438822,,,1.00952,-0.5410005746531561,,
TYC 3023-1899-1,2023-04-04 00:00:15.008,194.1680658333333,43.94271277777777,194.1456646303391,43.92896247892983,0.0211965981921305,11.566,,,91.18466481992736,,,-2.114946134349951,,,1.00952,0.5377378471407752,,
TYC 3023-1974-1,2023-04-04 00:00:15.008,194.15329875,44.24989027777778,194.15538907377277,44.21622772850736,0.0336958518343488,11.051,,,669.8667072202845,,,-4.280112603306796,,,1.00952,-1.6274286218160703,,
UCAC4 671-056978,2023-04-04 00:00:15.008,194.23035625,44.08350444444444,194.22379450221305,44.090048552008405,0.0080647233133831,12.002,,,147.30691967028753,,,-2.63569948946301,,,1.00952,0.016984492027716236,,
UCAC4 671-056981,2023-04-04 00:00:15.008,194.25201875,44.08410611111111,194.2908576891488,44.06662726324443,0.0329253834869139,12.892,,,460.0710086437725,,,-3.872203786926913,,,1.00952,-1.2195198054361867,,
BD+44  2235,2023-04-03 20:55:27.901,194.26339291666665,44.00939055555556,194.23884476627788,44.02615086927918,0.0243421974925691,9.651,,,111.17744921169476,,,-0.2294354904675019,,,1.20674,0.18530754967402324,,
BD+44  2236,2023-04-03 20:55:27.901,194.3568083333333,44.03411805555555,194.35540764664748,44.05634535200791,0.0222500866576065,10.856,,,40.55677920238685,,,0.8654476275934692,,,1.20674,1.2801906677349943,,
BD+44  2237,2023-04-03 20:55:27.901,194.35763874999995,43.94248611111111,194.3552729046811,43.94996005574716,0.0076655972165105,10.303,,,1294.184323576402,,,-2.894384063700265,,,1.20674,-2.47964102355874,,
GALEX J125702.3+435245,2023-04-03 20:55:27.901,194.2596116666666,43.87941444444444,194.2603032751844,43.9142042213354,0.0347933462713047,18.6,,,231.7824466464766,,,-1.027095083585043,,,1.20674,-0.6123520434435179,,
TYC 3023-1747-1,2023-04-03 20:55:27.901,194.32141541666664,44.016803333333336,194.320621482651,43.98365922893495,0.0331490243977907,11.019,,,215.84630702103647,,,-0.9497552828561608,,,1.20674,-0.5350122427146358,,
TYC 3023-1899-1,2023-04-03 20:55:27.901,194.1680658333333,43.94271277777777,194.14524835751024,43.93486264315296,0.0182094499046572,11.566,,,85.59213824495157,,,0.0545215836821711,,,1.20674,0.4692646238236962,,
TYC 3023-1974-1,2023-04-03 20:55:27.901,194.15329875,44.24989027777778,194.15509938990664,44.22219954384202,0.027720770625174,11.051,,,597.3126292325737,,,-2.0548979696900664,,,1.20674,-1.6401549295485414,,
UCAC4 671-056976,2023-04-03 20:55:27.901,194.1467458333333,44.04041722222222,194.2020243647064,44.033558986312016,0.0403267072979766,14.101,,,68.0555612358641,,,0.3034472239834074,,,1.20674,0.7181902641249325,,
UCAC4 671-056978,2023-04-03 20:55:27.901,194.23035625,44.08350444444444,194.2234384113982,44.09598502220576,0.0134332882107558,12.002,,,138.99765111849075,,,-0.4719123796466862,,,1.20674,-0.057169339505161065,,
UCAC4 671-056981,2023-04-03 20:55:27.901,194.25201875,44.08410611111111,194.2905554873988,44.07253534658296,0.0300051330989881,12.892,,,419.1716016836537,,,-1.6703733566542276,,,1.20674,-1.2556303165127025,,
BD+44  2235,2023-04-03 21:08:39.971,194.26339291666665,44.00939055555556,194.23357148841052,44.025624062228005,0.0268966969057078,9.651,,,112.68152592555867,,,-0.2440255252514065,,,1.17896,0.08317298052407016,,
