Object,Date,RA_result (degree),DEC_result (degree),RA_input (degree),DEC_input (degree),Angular Separation (degree),Apparent magnitude R (known),Apparent magnitude G (known),Apparent magnitude B (known),Apparent magnitude V (known),"Light R (measured, W*t/m^2)","Light G (measured, W*t/m^2)","Light B (measured, W*t/m^2)",Apparent magnitude R (instrumental),Apparent magnitude G (instrumental),Apparent magnitude B (instrumental),Airmass,Corrected magnitude R (instrumental),Corrected magnitude G (instrumental),Corrected magnitude B (instrumental)
TYC 4273-849-1,2023-01-23 21:24:44.423,339.3875783333333,65.02880222222223,339.4373677683436,65.008661461609,0.0291168688989336,,12.342563,13.100000381469728,12.34,,45.951447901884805,,,-0.4629448639257558,,1.528033,,-0.4250229763469512,
UCAC4 775-051528,2023-01-23 21:24:44.423,339.6520275,64.91847833333334,339.638827322383,64.90984419525624,0.0102893024883207,12.425999641418455,12.350152,,,,59.423500352544536,,,-0.7420924392504926,,1.528033,,-0.704170551671688,
UCAC4 776-050735,2023-01-23 21:24:44.423,339.45547125,65.15067722222223,339.5068064128697,65.14478067299093,0.0223664076290389,12.517000198364258,12.216036,,,,41.309682520721736,,,-0.3473265064140052,,1.528033,,-0.3094046188352006,
UCAC4 776-050768,2023-01-23 21:24:44.423,339.5824233333333,65.16741250000001,339.56564365853785,65.16678769892606,0.0070746586418364,13.312999725341797,13.09212,,,,271.66363218077333,,,-2.392275620633478,,1.528033,,-2.3543537330546735,
UCAC4 776-050859,2023-01-23 21:24:44.423,339.90894625,65.15553861111111,339.96895379846245,65.1562964653436,0.0252235814170715,12.984000205993652,12.665632,,,,101.38240828758154,,,-1.3221033718373552,,1.528033,,-1.2841814842585506,
V* RZ Cep,2023-01-23 21:24:44.423,339.8049033333333,64.85850305555554,339.7697670984712,64.88530776582333,0.0306775143551892,9.300000190734863,9.29427,9.479999542236328,9.49,,78.57281174920051,,,-1.045377600120381,,1.528033,,-1.0074557125415764,
2MASS J22375782+6453569,2023-01-23 21:26:55.675,339.49095333333327,64.89916472222222,339.5133936793459,64.91090620424005,0.0151143381603965,,13.145664,,,,191.27879402304853,,,-2.0113639256284106,,1.53375,,-2.216398182430497,
Case  499,2023-01-23 21:26:55.675,339.4184791666666,65.05113833333333,339.43935653416565,65.05840619243989,0.0114171335926164,12.31999969482422,11.506842,,,,34.72022877686378,,,-0.1586533085663999,,1.53375,,-0.3636875653684861,
Gaia DR3 2211653757940169856,2023-01-23 21:26:55.675,339.6966695833333,65.2426038888889,339.64548234448625,65.21711172057807,0.0333136243761335,,20.391071,,,,79.11580444554619,,,-1.0528549840145067,,1.53375,,-1.257889240816593,
Gaia DR3 2212402628434865152,2023-01-23 21:26:55.675,339.4240958333333,65.2265725,339.4964066937436,65.2179337889626,0.031512650334166,,13.289844,,,,54.47668550912003,,,-0.6477235537038167,,1.53375,,-0.8527578105059029,
TYC 4273-1186-1,2023-01-23 21:26:55.675,339.8064062499999,65.00935527777777,339.81500078650424,65.00712282422577,0.0042624697680745,,11.109891,11.520000457763672,11.2,,44.73693858406109,,,-0.4338625165842777,,1.53375,,-0.638896773386364,
TYC 4273-343-1,2023-01-23 21:26:55.675,339.3993054166666,65.13731277777778,339.4940371669303,65.13495626442277,0.0399009048826039,,11.055931,11.539999961853027,11.04,,211.97540230758275,,,-2.1229105336610603,,1.53375,,-2.3279447904631465,
TYC 4273-351-1,2023-01-23 21:26:55.675,340.0602133333333,65.05962083333333,339.98159582102267,65.07949164537247,0.0386396240134829,,12.543933,12.68000030517578,12.2,,61.41619892194764,,,-0.77790419881256,,1.53375,,-0.9829384556146462,
TYC 4273-435-1,2023-01-23 21:26:55.675,339.8296558333333,64.86889416666666,339.88775129344657,64.89813184356981,0.0382481053935243,,12.399258,12.989999771118164,12.02,,73.99945652049135,,,-0.9802681885073932,,1.53375,,-1.1853024453094794,
TYC 4273-650-1,2023-01-23 21:26:55.675,340.0967083333333,65.18951222222222,340.04109574430964,65.17792351994339,0.0260596965750113,,10.161988,10.90999984741211,10.39,,71.17826688389609,,,-0.9380653861550468,,1.53375,,-1.143099642957133,
TYC 4273-659-1,2023-01-23 21:26:55.675,340.02271916666666,64.95526805555556,339.95174557398457,64.97533990801588,0.0361234153365011,,10.683766,11.520000457763672,10.84,,55.51452666167974,,,-0.6682134662105863,,1.53375,,-0.8732477230126725,
TYC 4273-695-1,2023-01-23 21:26:55.675,339.6230466666666,65.06957249999999,339.62802278471105,65.07926690833817,0.0099186462844972,,11.706887,12.470000267028809,12.15,,196.25298988655987,,,-2.0392375679076777,,1.53375,,-2.244271824709764,
TYC 4273-822-1,2023-01-23 21:26:55.675,339.8645287499999,65.14470083333335,339.8557281250636,65.15152909429618,0.0077656508561668,,10.9047,11.649999618530272,10.91,,56.85589561121006,,,-0.6941356258508519,,1.53375,,-0.8991698826529381,
TYC 4273-849-1,2023-01-23 21:26:55.675,339.3875783333333,65.02880222222223,339.4661521634714,65.00546706604005,0.0405684904510515,,12.342563,13.100000381469728,12.34,,78.42923122795344,,,-1.0433917582712064,,1.53375,,-1.2484260150732926,
UCAC4 775-051528,2023-01-23 21:26:55.675,339.6520275,64.91847833333334,339.6415775648211,64.9112589564134,0.008470410375319,12.425999641418455,12.350152,,,,55.07127006565503,,,-0.6595095941782116,,1.53375,,-0.8645438509802978,
UCAC4 776-050735,2023-01-23 21:26:55.675,339.45547125,65.15067722222223,339.5096081671133,65.14620655981267,0.0231871268983625,12.517000198364258,12.216036,,,,42.55280523423865,,,-0.3795173522542477,,1.53375,,-0.584551609056334,
UCAC4 776-050768,2023-01-23 21:26:55.675,339.5824233333333,65.16741250000001,339.5684174814469,65.1682559492744,0.0059420868265307,13.312999725341797,13.09212,,,,259.0107297236864,,,-2.340491251813904,,1.53375,,-2.5455255086159903,
UCAC4 776-050859,2023-01-23 21:26:55.675,339.90894625,65.15553861111111,339.9717063445524,65.15772212198806,0.0264582213573496,12.984000205993652,12.665632,,,,94.676527016124,,,-1.2478026594159928,,1.53375,,-1.452836916218079,
V* RZ Cep,2023-01-23 21:26:55.675,339.8049033333333,64.85850305555554,339.7725773331085,64.88676666636758,0.031420575540438,9.300000190734863,9.29427,9.479999542236328,9.49,,80.31362255351425,,,-1.069169901305652,,1.53375,,-1.2742041581077381,
2MASS J22375782+6453569,2023-01-23 21:29:06.911,339.49095333333327,64.89916472222222,339.5233405487183,64.90640873170186,0.0155301850364581,,13.145664,,,,197.37789044239327,,,-2.045443120602268,,1.53953,,-1.8311516807434274,
Case  499,2023-01-23 21:29:06.911,339.4184791666666,65.05113833333333,339.44581477221953,65.05857101646582,0.0137170713386985,12.31999969482422,11.506842,,,,213.99172805334155,,,-2.1331893277628216,,1.53953,,-1.918897887903981,
Gaia DR3 2211653757940169856,2023-01-23 21:29:06.911,339.6966695833333,65.2426038888889,339.6556537886906,65.21263927917147,0.0345433567666686,,20.391071,,,,78.96825043584589,,,-1.050828153704095,,1.53953,,-0.8365367138452546,
Gaia DR3 2212402628434865152,2023-01-23 21:29:06.911,339.4240958333333,65.2265725,339.5064085692081,65.21357328829305,0.036867790643377,,13.289844,,,,58.78798397244204,,,-0.7304182809530042,,1.53953,,-0.5161268410941637,
TYC 4273-1186-1,2023-01-23 21:29:06.911,339.8064062499999,65.00935527777777,339.8243536316829,64.99534884085597,0.0159279853365675,,11.109891,11.520000457763672,11.2,,163.24640554826055,,,-1.83930593197763,,1.53953,,-1.6250144921187895,
TYC 4273-319-1,2023-01-23 21:29:06.911,339.58776499999993,65.066285,339.54505063688424,65.10283225002928,0.0407370981748355,,12.238874,12.890000343322754,12.44,,57.80307027454869,,,-0.7120741308733256,,1.53953,,-0.49778269101448513,
TYC 4273-351-1,2023-01-23 21:29:06.911,340.0602133333333,65.05962083333333,339.9914359562124,65.07506635002595,0.032850795074353,,12.543933,12.68000030517578,12.2,,59.08241697965581,,,-0.7358424966699788,,1.53953,,-0.5215510568111383,
TYC 4273-435-1,2023-01-23 21:29:06.911,339.8296558333333,64.86889416666666,339.89767393265004,64.89364787766966,0.0380317959916479,,12.399258,12.989999771118164,12.02,,78.32386475808117,,,-1.0419321353193538,,1.53953,,-0.8276406954605133,
TYC 4273-650-1,2023-01-23 21:29:06.911,340.0967083333333,65.18951222222222,340.0510819406048,65.17342638835746,0.0250106615202755,,10.161988,10.90999984741211,10.39,,77.92860411450017,,,-1.0364391058711933,,1.53953,,-0.8221476660123528,
TYC 4273-659-1,2023-01-23 21:29:06.911,340.02271916666666,64.95526805555556,339.9614037431824,64.9710165107206,0.0303537787618542,,10.683766,11.520000457763672,10.84,,54.06048483282271,,,-0.6393967039029933,,1.53953,,-0.42510526404415283,
TYC 4273-695-1,2023-01-23 21:29:06.911,339.6230466666666,65.06957249999999,339.63796019845904,65.07477201645361,0.008157511761783,,11.706887,12.470000267028809,12.15,,206.4926510794458,,,-2.0944583633218787,,1.53953,,-1.8801669234630383,
TYC 4273-822-1,2023-01-23 21:29:06.911,339.8645287499999,65.14470083333335,339.844588618269,65.14611481397297,0.0084996118862526,,10.9047,11.649999618530272,10.91,,180.9213674044068,,,-1.9509215169150649,,1.53953,,-1.7366300770562244,
UCAC4 775-051528,2023-01-23 21:29:06.911,339.6520275,64.91847833333334,339.64637389615865,64.92875312993941,0.0105504955464233,12.425999641418455,12.350152,,,,124.80317355800494,,,-1.547760935565372,,1.53953,,-1.3334694957065316,
UCAC4 776-050735,2023-01-23 21:29:06.911,339.45547125,65.15067722222223,339.49863578879393,65.16618509022327,0.0238606685720158,12.517000198364258,12.216036,,,,162.31713924043564,,,-1.8331078128673013,,1.53953,,-1.6188163730084608,
UCAC4 776-050768,2023-01-23 21:29:06.911,339.5824233333333,65.16741250000001,339.5784523119503,65.16374173783969,0.0040318871259042,13.312999725341797,13.09212,,,,259.7118489613048,,,-2.3434262734805054,,1.53953,,-2.1291348336216647,
UCAC4 776-050859,2023-01-23 21:29:06.911,339.90894625,65.15553861111111,339.98162108825005,65.15323337029916,0.0306230128945071,12.984000205993652,12.665632,,,,96.2314748524587,,,-1.2654897179068558,,1.53953,,-1.0511982780480154,
V* RZ Cep,2023-01-23 21:29:06.911,339.8049033333333,64.85850305555554,339.7824711877537,64.8823582114288,0.0256868965246018,9.300000190734863,9.29427,9.479999542236328,9.49,,72.44693006736497,,,-0.9572468307122336,,1.53953,,-0.7429553908533931,
2MASS J22375782+6453569,2023-01-23 21:31:18.925,339.49095333333327,64.89916472222222,339.5332481479235,64.91189781418166,0.0219975920456482,,13.145664,,,,207.77181564138183,,,-2.101163450541653,,1.545188,,-1.9727539238241567,
Case  499,2023-01-23 21:31:18.925,339.4184791666666,65.05113833333333,339.45375693317004,65.04178121396238,0.0175801668767934,12.31999969482422,11.506842,,,,88.86753558432365,,,-1.179054705121198,,1.545188,,-1.0506451784037016,
Gaia DR3 2211653757940169856,2023-01-23 21:31:18.925,339.6966695833333,65.2426038888889,339.665579074464,65.21808083650207,0.0277679226404462,,20.391071,,,,80.47988779072715,,,-1.0714152686912723,,1.545188,,-0.9430057419737761,
Gaia DR3 2212402628434865152,2023-01-23 21:31:18.925,339.4240958333333,65.2265725,339.51638876694204,65.21895718708957,0.0394217076682419,,13.289844,,,,54.33969101064885,,,-0.644989774649925,,1.545188,,-0.5165802479324288,
TYC 4273-1186-1,2023-01-23 21:31:18.925,339.8064062499999,65.00935527777777,339.83498418755977,65.00808398581722,0.0121403622400721,,11.109891,11.520000457763672,11.2,,46.86162516283636,,,-0.4842402278765346,,1.545188,,-0.35583070115903837,
TYC 4273-319-1,2023-01-23 21:31:18.925,339.58776499999993,65.066285,339.5881566925163,65.02518227776424,0.0411030544330388,,12.238874,12.890000343322754,12.44,,124.99447353499848,,,-1.5494238923947306,,1.545188,,-1.4210143656772343,
TYC 4273-351-1,2023-01-23 21:31:18.925,340.0602133333333,65.05962083333333,340.0015659295305,65.08048715130477,0.0323497153101111,,12.543933,12.68000030517578,12.2,,65.10523302509537,,,-0.8412366073779942,,1.545188,,-0.7128270806604979,
TYC 4273-435-1,2023-01-23 21:31:18.925,339.8296558333333,64.86889416666666,339.89815492511224,64.88581485534247,0.033646099790921,,12.399258,12.989999771118164,12.02,,102.99672030545044,,,-1.3392553527326436,,1.545188,,-1.2108458260151473,
TYC 4273-650-1,2023-01-23 21:31:18.925,340.0967083333333,65.18951222222222,340.0610527205241,65.1788796243316,0.0183574458726668,,10.161988,10.90999984741211,10.39,,83.23453778913088,,,-1.107955793675387,,1.545188,,-0.9795462669578907,
TYC 4273-659-1,2023-01-23 21:31:18.925,340.02271916666666,64.95526805555556,339.95395115004925,64.95363330565189,0.0291580188280983,,10.683766,11.520000457763672,10.84,,168.03745735042062,,,-1.870712116732128,,1.545188,,-1.7423025900146316,
TYC 4273-695-1,2023-01-23 21:31:18.925,339.6230466666666,65.06957249999999,339.6029515038303,65.07350657487197,0.0093389008255675,,11.706887,12.470000267028809,12.15,,254.5290645147233,,,-2.321540316500225,,1.545188,,-2.1931307897827286,
TYC 4273-822-1,2023-01-23 21:31:18.925,339.8645287499999,65.14470083333335,339.85461316741225,65.15160663144589,0.0080657338281554,,10.9047,11.649999618530272,10.91,,183.9419651545013,,,-1.9688989181596868,,1.545188,,-1.8404893914421905,
TYC 4273-849-1,2023-01-23 21:31:18.925,339.3875783333333,65.02880222222223,339.4599271114029,65.01105694933541,0.0353325166951946,,12.342563,13.100000381469728,12.34,,35.5587209982381,,,-0.1845621921045326,,1.545188,,-0.056152665387036366,
UCAC4 775-051528,2023-01-23 21:31:18.925,339.6520275,64.91847833333334,339.6614859232959,64.91227729345505,0.0073846234897238,12.425999641418455,12.350152,,,,49.16980952158757,,,-0.5364431779122313,,1.545188,,-0.40803365119473506,
UCAC4 776-050735,2023-01-23 21:31:18.925,339.45547125,65.15067722222223,339.51399190807604,65.13596603039478,0.0286624721519941,12.517000198364258,12.216036,,,,221.54341267189136,,,-2.1708439665338286,,1.545188,,-2.0424344398163323,
UCAC4 776-050768,2023-01-23 21:31:18.925,339.5824233333333,65.16741250000001,339.5884120136289,65.1692258117156,0.003100511812785,13.312999725341797,13.09212,,,,273.966372468684,,,-2.401440011606369,,1.545188,,-2.273030484888873,
UCAC4 776-050859,2023-01-23 21:31:18.925,339.90894625,65.15553861111111,339.9917460486214,65.15867666528321,0.0349280565438984,12.984000205993652,12.665632,,,,99.82571517615526,,,-1.3053029388778064,,1.545188,,-1.17689341216031,
V* RZ Cep,2023-01-23 21:31:18.925,339.8049033333333,64.85850305555554,339.7924260478047,64.88772783318956,0.0297011464833956,9.300000190734863,9.29427,9.479999542236328,9.49,,81.34222947970744,,,-1.0829870423305004,,1.545188,,-0.9545775156130041,
2MASS J22375782+6453569,2023-01-23 21:33:32.332,339.49095333333327,64.89916472222222,339.53454443026857,64.90888371876096,0.0208874408526516,,13.145664,,,,199.6863451496941,,,-2.0580677836538483,,1.551193,,-2.1376953015692837,
Case  499,2023-01-23 21:33:32.332,339.4184791666666,65.05113833333333,339.46057135401355,65.05629481016499,0.0184868523634809,12.31999969482422,11.506842,,,,36.37165113067376,,,-0.2091044051326486,,1.551193,,-0.2887319230480838,
Gaia DR3 2211653757940169856,2023-01-23 21:33:32.332,339.6966695833333,65.2426038888889,339.6921915266102,65.21354654933151,0.0291178575038665,,20.391071,,,,37.00443814812405,,,-0.2278313995608874,,1.551193,,-0.3074589174763226,
Gaia DR3 2212402628434865152,2023-01-23 21:33:32.332,339.4240958333333,65.2265725,339.51771283203453,65.21591016684204,0.0406592558960994,,13.289844,,,,59.41357081834484,,,-0.7419109999959593,,1.551193,,-0.8215385179113945,
TYC 4273-1186-1,2023-01-23 21:33:32.332,339.8064062499999,65.00935527777777,339.8361996709032,65.00505947183652,0.0133006705429754,,11.109891,11.520000457763672,11.2,,44.497974935178505,,,-0.4280474808504069,,1.551193,,-0.5076749987658421,
TYC 4273-319-1,2023-01-23 21:33:32.332,339.58776499999993,65.066285,339.5563854964902,65.1051849580365,0.0410846453516844,,12.238874,12.890000343322754,12.44,,58.56625193703702,,,-0.7263154416612387,,1.551193,,-0.805942959576674,
TYC 4273-351-1,2023-01-23 21:33:32.332,340.0602133333333,65.05962083333333,340.00280961879776,65.07744521746912,0.0300538345452316,,12.543933,12.68000030517578,12.2,,64.7621629178449,,,-0.8355002252787459,,1.551193,,-0.9151277431941811,
TYC 4273-435-1,2023-01-23 21:33:32.332,339.8296558333333,64.86889416666666,339.8992885606012,64.88279095705826,0.0326679488165761,,12.399258,12.989999771118164,12.02,,103.37862595947256,,,-1.343273751986237,,1.551193,,-1.422901269901672,
TYC 4273-650-1,2023-01-23 21:33:32.332,340.0967083333333,65.18951222222222,340.0624102548905,65.17583847488389,0.0198547427833266,,10.161988,10.90999984741211,10.39,,83.56169468125346,,,-1.11221496107581,,1.551193,,-1.1918424789912452,
TYC 4273-659-1,2023-01-23 21:33:32.332,340.02271916666666,64.95526805555556,339.9729500905308,64.97324937230943,0.0276931852015832,,10.683766,11.520000457763672,10.84,,57.45090514261594,,,-0.7054390517384,,1.551193,,-0.7850665696538353,
TYC 4273-695-1,2023-01-23 21:33:32.332,339.6230466666666,65.06957249999999,339.604253434656,65.07048131487913,0.0079735024180359,,11.706887,12.470000267028809,12.15,,247.8593065900758,,,-2.2927099391556323,,1.551193,,-2.3723374570710676,
TYC 4273-822-1,2023-01-23 21:33:32.332,339.8645287499999,65.14470083333335,339.85585259724564,65.14855182786236,0.0053035459541075,,10.9047,11.649999618530272,10.91,,183.4761714925708,,,-1.9661460365613328,,1.551193,,-2.045773554476768,
TYC 4273-849-1,2023-01-23 21:33:32.332,339.3875783333333,65.02880222222223,339.4614086946827,65.00813674936336,0.0374070089159987,,12.342563,13.100000381469728,12.34,,39.96751770673907,,,-0.3114648032942812,,1.551193,,-0.3910923212097164,
UCAC4 775-051528,2023-01-23 21:33:32.332,339.6520275,64.91847833333334,339.662674998944,64.90920810678887,0.0103109797489861,12.425999641418455,12.350152,,,,50.96864136670919,,,-0.5754545058931713,,1.551193,,-0.6550820238086065,
UCAC4 776-050735,2023-01-23 21:33:32.332,339.45547125,65.15067722222223,339.50993389433046,65.16865176251662,0.029095445574169,12.517000198364258,12.216036,,,,166.44944403012798,,,-1.860402735392296,,1.551193,,-1.9400302533077312,
UCAC4 776-050768,2023-01-23 21:33:32.332,339.5824233333333,65.16741250000001,339.589768166962,65.16620731526567,0.0033117433699307,13.312999725341797,13.09212,,,,266.0884277167375,,,-2.3697618315405258,,1.551193,,-2.449389349455961,
UCAC4 776-050859,2023-01-23 21:33:32.332,339.90894625,65.15553861111111,339.9929845468961,65.15563673335042,0.0353092958139681,12.984000205993652,12.665632,,,,96.25773293174126,,,-1.2657859355270489,,1.551193,,-1.345413453442484,
V* RZ Cep,2023-01-23 21:33:32.332,339.8049033333333,64.85850305555554,339.7936388262568,64.88467717972942,0.0266076344401609,9.300000190734863,9.29427,9.479999542236328,9.49,,73.61393309721417,,,-0.9745969185605328,,1.551193,,-1.0542244364759679,
2MASS J22375782+6453569,2023-01-23 21:35:43.919,339.49095333333327,64.89916472222222,339.53815350510644,64.91450403558544,0.0252186886192602,,13.145664,,,,198.8172081544615,,,-2.0533317907571926,,1.556953,,-1.8634356433664228,
Case  499,2023-01-23 21:35:43.919,339.4184791666666,65.05113833333333,339.4587024152309,65.04442185170903,0.0182495748426401,12.31999969482422,11.506842,,,,90.50063007776598,,,-1.1988258702841388,,1.556953,,-1.008929722893369,
Gaia DR3 2211653757940169856,2023-01-23 21:35:43.919,339.6966695833333,65.2426038888889,339.6706567945356,65.2207106318769,0.0244557273369597,,20.391071,,,,82.13228300070213,,,-1.0934816004964176,,1.556953,,-0.9035854531056478,
