Object,Date,RA_result (degree),DEC_result (degree),RA_input (degree),DEC_input (degree),Angular Separation (degree),Apparent magnitude R (known),Apparent magnitude G (known),Apparent magnitude B (known),"Light R (measured, W*t/m^2)","Light G (measured, W*t/m^2)","Light B (measured, W*t/m^2)",Apparent magnitude R (instrumental),Apparent magnitude G (instrumental),Apparent magnitude B (instrumental),Airmass
SDSS J125637.94+440013.9,2023-04-03T22:42:09.941,194.15811833333333,44.003861388888886,194.18185633331345,43.99781653312318,0.0181138388681756,,20.52337,,,235.68249328469932,,,-3.1459599290415334,,1.049555
SDSS J125643.51+440319.0,2023-04-03T22:42:09.941,194.18130291666665,44.055345833333334,194.21160321146456,44.02934684291704,0.033916721364651375,,20.654587,,,89.98974236889893,,,-2.100624140429256,,1.049555
TYC 3023-1727-1,2023-04-03T22:42:09.941,194.45246958333328,44.14454194444444,194.44543471479162,44.12715912172647,0.01810120191296938,,11.760027,,,821.8486474515927,,,-4.502121231121892,,1.049555
TYC 3023-1747-1,2023-04-03T22:42:09.941,194.32141541666664,44.016803333333336,194.31873025621894,43.979325273221974,0.03752780422774244,,11.21914,,,622.8523927226826,,,-4.2011044621191,,1.049555
TYC 3023-1899-1,2023-04-03T22:42:09.941,194.16806583333332,43.94271277777777,194.20612260245653,43.92978195545994,0.030302611196616657,,11.750004,,,72.73571805578166,,,-1.8695109457325993,,1.049555
TYC 3023-1974-1,2023-04-03T22:42:09.941,194.15329874999998,44.24989027777778,194.16465190421005,44.21791361053583,0.03299511366286001,,11.264655,,,828.2176393947848,,,-4.510502808925068,,1.049555
UCAC4 671-056978,2023-04-03T22:42:09.941,194.23035624999997,44.08350444444444,194.23307705963026,44.09171845911066,0.008443299304025514,,12.214701,,,155.70636885750747,,,-2.6959075614287826,,1.049555
UCAC4 671-056981,2023-04-03T22:42:09.941,194.25201874999996,44.08410611111111,194.28555222577089,44.103105639620004,0.03067596923371945,,13.176575,,,136.8669691740293,,,-2.5558882447486275,,1.049555
[VV2006] J125713.1+435912,2023-04-03T22:42:09.941,194.30461249999996,43.9867075,194.27688942135396,43.95774232978474,0.03517171129018194,,19.060595,,,87.92758274060958,,,-2.075454454043177,,1.049555
BD+44  2235,2023-04-03T22:54:55.397,194.26339291666665,44.009390555555555,194.23145970791904,44.01807682763771,0.02455332912254915,,9.921681,,,94.92347436451468,,,-2.1585756836598566,,1.039044
BD+44  2236,2023-04-03T22:54:55.397,194.3568083333333,44.03411805555555,194.363029195241,44.07132817436494,0.037477756075642084,,11.100706,,,136.00529891568965,,,-2.5490311924564875,,1.039044
BD+44  2237,2023-04-03T22:54:55.397,194.35763874999995,43.94248611111111,194.3478231334442,43.94186102674746,0.007095230066417389,,10.56891,,,1606.169790296029,,,-5.2296202522417845,,1.039044
GALEX J125702.3+435245,2023-04-03T22:54:55.397,194.25961166666661,43.87941444444444,194.27056079821145,43.90457319378203,0.026367066136451754,,18.209217,,,1022.7169244890106,,,-4.739530226620104,,1.039044
LEDA 2238152,2023-04-03T22:54:55.397,194.3116583333333,44.16637722222222,194.30780297314098,44.15127048116861,0.015357855145878457,,21.428099,,,89.05722028165997,,,-2.0893144579664726,,1.039044
SDSS J125637.94+440013.9,2023-04-03T22:54:55.397,194.15811833333333,44.003861388888886,194.16485108293872,43.99394630078907,0.011034753860701917,,20.52337,,,221.74701207760393,,,-3.079786060876181,,1.039044
TYC 3023-1727-1,2023-04-03T22:54:55.397,194.45246958333328,44.14454194444444,194.42837152907634,44.12330321460055,0.027390115960705962,,11.760027,,,806.1903442205532,,,-4.4812355999400735,,1.039044
TYC 3023-1747-1,2023-04-03T22:54:55.397,194.32141541666664,44.016803333333336,194.3131755648937,43.9755612067992,0.04166593150905673,,11.21914,,,203.50333242084776,,,-2.9865704324988545,,1.039044
TYC 3023-1899-1,2023-04-03T22:54:55.397,194.16806583333332,43.94271277777777,194.13784923718217,43.92676006222292,0.026981144561107676,,11.750004,,,89.0943444994993,,,-2.089766961518877,,1.039044
TYC 3023-1974-1,2023-04-03T22:54:55.397,194.15329874999998,44.24989027777778,194.14759729601747,44.214022161140676,0.03610001070272642,,11.264655,,,846.0928987079155,,,-4.5336867442691045,,1.039044
UCAC4 671-056978,2023-04-03T22:54:55.397,194.23035624999997,44.08350444444444,194.21599242411324,44.08783688399202,0.011190249255521898,,12.214701,,,154.7177156692514,,,-2.688991730839101,,1.039044
UCAC4 671-056981,2023-04-03T22:54:55.397,194.25201874999996,44.08410611111111,194.28306621355654,44.064411456298245,0.029756072875507602,,13.176575,,,545.186385465932,,,-4.056504124195414,,1.039044
[VV2006] J125711.4+435654,2023-04-03T22:54:55.397,194.29742916666663,43.94843611111111,194.25995924756478,43.95391878283449,0.027527296436606626,,19.24616,,,90.44402243309446,,,-2.106091291829793,,1.039044
[VV2006] J125713.1+435912,2023-04-03T22:54:55.397,194.30461249999996,43.9867075,194.30174275242916,43.97545684977527,0.011438587326065045,,19.060595,,,593.8339605828108,,,-4.149304195983402,,1.039044
BD+44  2235,2023-04-03T23:07:24.500,194.26339291666665,44.009390555555555,194.24616332727103,44.017787277600576,0.014968101459047528,,9.921681,,,96.27682110189903,,,-2.173945974655644,,1.030419
BD+44  2236,2023-04-03T23:07:24.500,194.3568083333333,44.03411805555555,194.3776881922991,44.07106093322458,0.03987440342822836,,11.100706,,,155.71531829500276,,,-2.6959699638156707,,1.030419
BD+44  2237,2023-04-03T23:07:24.500,194.35763874999995,43.94248611111111,194.3624762977501,43.94165255379958,0.003581585477606382,,10.56891,,,1669.1761510231204,,,-5.271397046581891,,1.030419
GALEX J125702.3+435245,2023-04-03T23:07:24.500,194.25961166666661,43.87941444444444,194.267529963061,43.905886483650825,0.027080067388744133,,18.209217,,,280.02341396559495,,,-3.3331274844717336,,1.030419
LEDA 2238152,2023-04-03T23:07:24.500,194.3116583333333,44.16637722222222,194.32263690798163,44.15100473874948,0.017272734163628966,,21.428099,,,104.99696276353569,,,-2.2680834603812157,,1.030419
SDSS J125637.94+440013.9,2023-04-03T23:07:24.500,194.15811833333333,44.003861388888886,194.17950891714537,43.99369325563579,0.018443521412799403,,20.52337,,,229.17548395630985,,,-3.115562012070291,,1.030419
SDSS J125643.51+440319.0,2023-04-03T23:07:24.500,194.18130291666665,44.055345833333334,194.20923004759254,44.02518261727065,0.036233183787420256,,20.654587,,,98.77892255514706,,,-2.2018023310424755,,1.030419
TYC 3023-1727-1,2023-04-03T23:07:24.500,194.45246958333328,44.14454194444444,194.44306396184396,44.123065475846836,0.022512413865143396,,11.760027,,,835.6729962462032,,,-4.520232540976247,,1.030419
TYC 3023-1899-1,2023-04-03T23:07:24.500,194.16806583333332,43.94271277777777,194.1525447374735,43.92649934804087,0.019692790689675346,,11.750004,,,97.75411142606231,,,-2.1904792001853184,,1.030419
TYC 3023-1974-1,2023-04-03T23:07:24.500,194.15329874999998,44.24989027777778,194.1622954871921,44.213819526579925,0.036642253601531886,,11.264655,,,853.1354260211313,,,-4.542686559711305,,1.030419
UCAC4 671-056978,2023-04-03T23:07:24.500,194.23035624999997,44.08350444444444,194.23068490129518,44.08761869982605,0.004121022537105619,,12.214701,,,154.35723599708984,,,-2.686459102384402,,1.030419
UCAC4 671-056981,2023-04-03T23:07:24.500,194.25201874999996,44.08410611111111,194.27789613957688,44.05930627863839,0.03099514099182029,,13.176575,,,1561.42789310611,,,-5.198946452401266,,1.030419
[VV2006] J125713.1+435912,2023-04-03T23:07:24.500,194.30461249999996,43.9867075,194.31639606316594,43.97523195732059,0.014268261557271171,,19.060595,,,612.6795186320575,,,-4.183225025408994,,1.030419
BD+44  2235,2023-04-03T23:21:56.507,194.26339291666665,44.009390555555555,194.23987845679065,44.01895790684989,0.01942963969628811,,9.921681,,,93.93350064204009,,,-2.1471928882169027,,1.022138
BD+44  2236,2023-04-03T23:21:56.507,194.3568083333333,44.03411805555555,194.3714996105741,44.07220102614845,0.03951955911251071,,11.100706,,,164.8056939708103,,,-2.7575721500352923,,1.022138
BD+44  2237,2023-04-03T23:21:56.507,194.35763874999995,43.94248611111111,194.35624097506818,43.94278561909253,0.0010500667279496998,,10.56891,,,1690.9135568903082,,,-5.285445134494074,,1.022138
GALEX J125702.3+435245,2023-04-03T23:21:56.507,194.25961166666661,43.87941444444444,194.26131919802825,43.90702688586043,0.027639845517127958,,18.209217,,,278.7688607358081,,,-3.3282522697894663,,1.022138
LEDA 2238152,2023-04-03T23:21:56.507,194.3116583333333,44.16637722222222,194.31639091974318,44.15214038596491,0.014636078664401378,,21.428099,,,92.49632851892926,,,-2.1304528555233397,,1.022138
SDSS J125637.94+440013.9,2023-04-03T23:21:56.507,194.15811833333333,44.003861388888886,194.17330419431175,43.99485035409783,0.01416088335976977,,20.52337,,,234.37736614701572,,,-3.1399307929727156,,1.022138
TYC 3023-1727-1,2023-04-03T23:21:56.507,194.45246958333328,44.14454194444444,194.4368260190969,44.12419133248981,0.02324230353407258,,11.760027,,,843.9292340196109,,,-4.53090669739867,,1.022138
TYC 3023-1747-1,2023-04-03T23:21:56.507,194.32141541666664,44.016803333333336,194.32160683267168,43.976468599804384,0.040334968580648375,,11.21914,,,222.0184249083922,,,-3.0811141623866005,,1.022138
TYC 3023-1899-1,2023-04-03T23:21:56.507,194.16806583333332,43.94271277777777,194.14633270710095,43.927689111894445,0.02169448714681261,,11.750004,,,99.17099831298697,,,-2.2061033320239862,,1.022138
TYC 3023-1974-1,2023-04-03T23:21:56.507,194.15329874999998,44.24989027777778,194.15611970389435,44.21495665183925,0.03499205205060162,,11.264655,,,879.2489048773415,,,-4.575421209399348,,1.022138
UCAC4 671-056978,2023-04-03T23:21:56.507,194.23035624999997,44.08350444444444,194.2244891015547,44.08875459226655,0.006732364356280045,,12.214701,,,151.38204408310838,,,-2.665327532075547,,1.022138
UCAC4 671-056981,2023-04-03T23:21:56.507,194.25201874999996,44.08410611111111,194.29151600556003,44.06531917959952,0.034031668076292654,,13.176575,,,547.6999404166922,,,-4.061498353439556,,1.022138
[VV2006] J125713.1+435912,2023-04-03T23:21:56.507,194.30461249999996,43.9867075,194.26835149666428,43.95479317367805,0.04122583085697894,,19.060595,,,114.45488080744053,,,-2.3617274128196373,,1.022138
BD+44  2235,2023-04-03T23:34:40.868,194.26339291666665,44.009390555555555,194.2376044981279,44.017052156126965,0.020066709703067568,,9.921681,,,97.09805296925526,,,-2.1831679228086256,,1.016487
BD+44  2236,2023-04-03T23:34:40.868,194.3568083333333,44.03411805555555,194.35408542091238,44.04724485687317,0.01327193107268132,,11.100706,,,54.99211368330765,,,-1.5658926507232644,,1.016487
BD+44  2237,2023-04-03T23:34:40.868,194.35763874999995,43.94248611111111,194.35400232619114,43.94086988012833,0.003077042653987779,,10.56891,,,1697.610976748949,,,-5.289737056016749,,1.016487
GALEX J125702.3+435245,2023-04-03T23:34:40.868,194.25961166666661,43.87941444444444,194.25906521945956,43.9051108015009,0.02569937430989589,,18.209217,,,285.9960446499355,,,-3.3560416863336147,,1.016487
LEDA 2238152,2023-04-03T23:34:40.868,194.3116583333333,44.16637722222222,194.31409215813355,44.150251492544115,0.016219985018383152,,21.428099,,,99.22366502585095,,,-2.206679780576814,,1.016487
SDSS J125637.94+440013.9,2023-04-03T23:34:40.868,194.15811833333333,44.003861388888886,194.17105811740296,43.99292689424382,0.014359965843585964,,20.52337,,,245.6662603534253,,,-3.191005406358064,,1.016487
SDSSCGB 14935.1,2023-04-03T23:34:40.868,194.18891791666664,44.22920027777778,194.1798599552109,44.190179847978236,0.03955690630364201,,20.76375,,,71.64579047684612,,,-1.8531183158924522,,1.016487
TYC 3023-1727-1,2023-04-03T23:34:40.868,194.45246958333328,44.14454194444444,194.43458754115818,44.122276930414785,0.025699226777791292,,11.760027,,,857.1351998518874,,,-4.547764945682007,,1.016487
TYC 3023-1899-1,2023-04-03T23:34:40.868,194.16806583333332,43.94271277777777,194.14404800746547,43.92573753649561,0.02423457386015847,,11.750004,,,86.99305317295779,,,-2.063853052816583,,1.016487
TYC 3023-1974-1,2023-04-03T23:34:40.868,194.15329874999998,44.24989027777778,194.1538774262246,44.21303292998703,0.036859680009859695,,11.264655,,,868.7418348699697,,,-4.562368458659757,,1.016487
UCAC4 671-056978,2023-04-03T23:34:40.868,194.23035624999997,44.08350444444444,194.22222956148153,44.08682892185781,0.00671773800432668,,12.214701,,,159.60304041773708,,,-2.7227445201040945,,1.016487
UCAC4 671-056981,2023-04-03T23:34:40.868,194.25201874999996,44.08410611111111,194.2892918299734,44.06340576373257,0.033846725467130766,,13.176575,,,578.1502098800152,,,-4.120243338324245,,1.016487
[VV2006] J125711.4+435654,2023-04-03T23:34:40.868,194.29742916666663,43.94843611111111,194.26611812862564,43.952867310425944,0.022973404794326944,,19.24616,,,88.95505493038854,,,-2.088068199720583,,1.016487
[VV2006] J125713.1+435912,2023-04-03T23:34:40.868,194.30461249999996,43.9867075,194.30793081602363,43.97444858000436,0.0124892995506616,,19.060595,,,629.3715586660392,,,-4.212409402308082,,1.016487
BD+44  2235,2023-04-03T23:47:39.550,194.26339291666665,44.009390555555555,194.24671207654944,44.02054914139132,0.016383589146930708,,9.921681,,,93.12311579382089,,,-2.137785365607007,,1.012241
BD+44  2236,2023-04-03T23:47:39.550,194.3568083333333,44.03411805555555,194.3807853217165,44.06308806792533,0.03370836653795547,,11.100706,,,86.98505208451962,,,-2.063753188855103,,1.012241
BD+44  2237,2023-04-03T23:47:39.550,194.35763874999995,43.94248611111111,194.36309513651577,43.944406798909384,0.00437309988952086,,10.56891,,,1667.4557197056092,,,-5.270277393706099,,1.012241
GALEX J125702.3+435245,2023-04-03T23:47:39.550,194.25961166666661,43.87941444444444,194.2681619323081,43.908664563904864,0.02989203599416658,,18.209217,,,301.9799982644367,,,-3.415087064944837,,1.012241
LEDA 2238152,2023-04-03T23:47:39.550,194.3116583333333,44.16637722222222,194.32325708300687,44.1538111933671,0.015071244164891057,,21.428099,,,106.27602177041939,,,-2.2812298419834023,,1.012241
SDSS J125637.94+440013.9,2023-04-03T23:47:39.550,194.15811833333333,44.003861388888886,194.18018202091017,43.99651827877898,0.017487637167394755,,20.52337,,,227.12011717581538,,,-3.105780628180599,,1.012241
TYC 3023-1727-1,2023-04-03T23:47:39.550,194.45246958333328,44.14454194444444,194.44371572397316,44.12579134063687,0.019775152628776146,,11.760027,,,829.0466951737307,,,-4.51158910026831,,1.012241
TYC 3023-1747-1,2023-04-03T23:47:39.550,194.32141541666664,44.016803333333336,194.31702012494765,43.97800558532456,0.03892637310204836,,11.21914,,,622.0150234843312,,,-4.199643804985474,,1.012241
TYC 3023-1899-1,2023-04-03T23:47:39.550,194.16806583333332,43.94271277777777,194.22518667825193,43.940606198818905,0.04118359005581251,,11.750004,,,235.96485159941398,,,-3.1472599116872537,,1.012241
TYC 3023-1974-1,2023-04-03T23:47:39.550,194.15329874999998,44.24989027777778,194.16300830877643,44.216582572136566,0.034026497202814705,,11.264655,,,861.6337026715642,,,-4.553448314195251,,1.012241
UCAC4 671-056976,2023-04-03T23:47:39.550,194.1467458333333,44.04041722222222,194.150225900042,44.02245023328635,0.018140364234013877,,14.289887,,,34.92815622330113,,,-1.0730807713330033,,1.012241
UCAC4 671-056978,2023-04-03T23:47:39.550,194.23035624999997,44.08350444444444,194.23133445788542,44.09042017497367,0.0069513322498168445,,12.214701,,,141.49095759198798,,,-2.5919633338415315,,1.012241
UCAC4 671-056981,2023-04-03T23:47:39.550,194.25201874999996,44.08410611111111,194.28387176498902,44.10176186481543,0.028897973468492117,,13.176575,,,118.54953953686743,,,-2.3998912978740568,,1.012241
[VV2006] J125713.1+435912,2023-04-03T23:47:39.550,194.30461249999996,43.9867075,194.2752248825304,43.95639762257866,0.036959482454172625,,19.060595,,,99.46437392383626,,,-2.2093105025326216,,1.012241
BD+44  2235,2023-04-04T00:00:32.385,194.26339291666665,44.009390555555555,194.24150525749724,44.02254568441775,0.020513859491875612,,9.921681,,,94.59429841317683,,,-2.154804020429824,,1.009471
BD+44  2237,2023-04-04T00:00:32.385,194.35763874999995,43.94248611111111,194.3578640213489,43.946405250311074,0.0039224941501001045,,10.56891,,,1708.0479542728103,,,-5.2963917681126045,,1.009471
GALEX J125702.3+435245,2023-04-04T00:00:32.385,194.25961166666661,43.87941444444444,194.26293913490824,43.910638298310886,0.031315787525904824,,18.209217,,,289.19163387837705,,,-3.3681059316171957,,1.009471
LEDA 2238152,2023-04-04T00:00:32.385,194.3116583333333,44.16637722222222,194.3179306033061,44.15581096483375,0.011484442578018976,,21.428099,,,103.77010933897162,,,-2.255322305071221,,1.009471
SDSS J125637.94+440013.9,2023-04-04T00:00:32.385,194.15811833333333,44.003861388888886,194.17489284483418,43.99846823217218,0.013216755411896387,,20.52337,,,239.67611514100963,,,-3.164203510957575,,1.009471
SDSS J125643.51+440319.0,2023-04-04T00:00:32.385,194.18130291666665,44.055345833333334,194.20464440615015,44.029952709850654,0.03043558793492172,,20.654587,,,95.08082062336047,,,-2.160373922683614,,1.009471
TYC 3023-1727-1,2023-04-04T00:00:32.385,194.45246958333328,44.14454194444444,194.43842263842447,44.12782968952465,0.019517483613615244,,11.760027,,,837.971251913532,,,-4.5232144183459555,,1.009471
TYC 3023-1747-1,2023-04-04T00:00:32.385,194.32141541666664,44.016803333333336,194.32324315711026,43.98009762779442,0.0367292461123459,,11.21914,,,217.2064703154033,,,-3.057323514761831,,1.009471
TYC 3023-1899-1,2023-04-04T00:00:32.385,194.16806583333332,43.94271277777777,194.14791562350536,43.931326148352994,0.01844456475806031,,11.750004,,,94.32041932871618,,,-2.151655926415681,,1.009471
TYC 3023-1974-1,2023-04-04T00:00:32.385,194.15329874999998,44.24989027777778,194.1576484492746,44.218551166807345,0.03149369236058524,,11.264655,,,899.7789269457043,,,-4.600481163382887,,1.009471
UCAC4 671-056967,2023-04-04T00:00:32.385,194.0475708333333,44.009010833333335,194.0905503839388,44.0002444637984,0.03213339210636881,,13.413054,,,338.0954450327204,,,-3.5377399187406438,,1.009471
UCAC4 671-056976,2023-04-04T00:00:32.385,194.1467458333333,44.04041722222222,194.12479622351435,44.04924102736968,0.0180771268739644,,14.289887,,,93.77840296626721,,,-2.1453987004542268,,1.009471
UCAC4 671-056978,2023-04-04T00:00:32.385,194.23035624999997,44.08350444444444,194.2260733111659,44.09237400963316,0.009387913566665946,,12.214701,,,154.61835930591525,,,-2.6882942706119644,,1.009471
UCAC4 671-056981,2023-04-04T00:00:32.385,194.25201874999996,44.08410611111111,194.29310061452114,44.068957565416795,0.033174318479159526,,13.176575,,,557.479250562615,,,-4.08071338806767,,1.009471
[VV2006] J125713.1+435912,2023-04-04T00:00:32.385,194.30461249999996,43.9867075,194.2699986494033,43.95838460528707,0.03771904342247199,,19.060595,,,101.00282333777903,,,-2.2259754037608106,,1.009471
BD+44  2235,2023-04-03T20:57:07.634,194.26339291666665,44.009390555555555,194.23722572573936,44.0228659830989,0.023145273287106933,,9.921681,,,80.27853195911126,,,0.12410771856538029,,1.203112
BD+44  2236,2023-04-03T20:57:07.634,194.3568083333333,44.03411805555555,194.3537601426662,44.05312215705161,0.01912999400996972,,11.100706,,,51.517944319596154,,,0.6057099601406755,,1.203112
BD+44  2237,2023-04-03T20:57:07.634,194.35763874999995,43.94248611111111,194.35363091073165,43.94669768063948,0.005105342362780391,,10.56891,,,1552.2063186189182,,,-3.0917673439043525,,1.203112
GALEX J125702.3+435245,2023-04-03T20:57:07.634,194.25961166666661,43.87941444444444,194.25868381934546,43.910948188011155,0.03154083115596315,,18.209217,,,266.4852245542919,,,-1.1785765621305873,,1.203112
LEDA 2238152,2023-04-03T20:57:07.634,194.3116583333333,44.16637722222222,194.3137286070634,44.15610969112068,0.010374388950999453,,21.428099,,,85.13363140787806,,,0.060353376633107525,,1.203112
SDSS J125637.94+440013.9,2023-04-03T20:57:07.634,194.15811833333333,44.003861388888886,194.17061539155964,43.99877999744031,0.01032620032284586,,20.52337,,,213.49287678647255,,,-0.9378521996996514,,1.203112
SDSSCGB 14935.1,2023-04-03T20:57:07.634,194.18891791666664,44.22920027777778,194.20428373330225,44.222217062154904,0.013038781520132525,,20.76375,,,56.89032270649483,,,0.498010280396475,,1.203112
TYC 3023-1727-1,2023-04-03T20:57:07.634,194.45246958333328,44.14454194444444,194.4342430837088,44.12814421101844,0.02097605994156673,,11.760027,,,758.0582457587135,,,-2.313650166734364,,1.203112
TYC 3023-1747-1,2023-04-03T20:57:07.634,194.32141541666664,44.016803333333336,194.31900018061916,43.98039196634077,0.036452794980723395,,11.21914,,,192.14394917387784,,,-0.8234605079033588,,1.203112
TYC 3023-1899-1,2023-04-03T20:57:07.634,194.16806583333332,43.94271277777777,194.1436424518391,43.93158186076392,0.02081371714566782,,11.750004,,,91.69860366148356,,,-0.02030053267789435,,1.203112
TYC 3023-1974-1,2023-04-03T20:57:07.634,194.15329874999998,44.24989027777778,194.15344025296596,44.21892548378524,0.03096495997192171,,11.264655,,,782.3375641945529,,,-2.3478791852480745,,1.203112
UCAC4 671-056976,2023-04-03T20:57:07.634,194.1467458333333,44.04041722222222,194.2003759970957,44.03028788131471,0.03986371734541663,,14.289887,,,81.71989196772745,,,0.1047868140206735,,1.203112
UCAC4 671-056978,2023-04-03T20:57:07.634,194.23035624999997,44.08350444444444,194.22180189435002,44.09270928187042,0.011067158019679927,,12.214701,,,140.02551892864108,,,-0.47991170345346806,,1.203112
UCAC4 671-056981,2023-04-03T20:57:07.634,194.25201874999996,44.08410611111111,194.28889699638503,44.0692732377835,0.030363284657847798,,13.176575,,,502.0305454016171,,,-1.866219081494288,,1.203112
[VV2006] J125713.1+435912,2023-04-03T20:57:07.634,194.30461249999996,43.9867075,194.2656924415504,43.958696758897986,0.039612379785823056,,19.060595,,,88.71279475930231,,,0.01564062050628316,,1.203112
BD+44  2235,2023-04-03T21:10:14.297,194.26339291666665,44.009390555555555,194.2364420515128,44.02799483852803,0.026865064224679,,9.921681,,,89.65290156470172,,,0.004195399055070353,,1.175847
BD+44  2236,2023-04-03T21:10:14.297,194.3568083333333,44.03411805555555,194.35291659983338,44.058228942469015,0.024272613176864737,,11.100706,,,50.98125970142587,,,0.6170798678611545,,1.175847
BD+44  2237,2023-04-03T21:10:14.297,194.35763874999995,43.94248611111111,194.35285663582354,43.951843736652926,0.009970937264707483,,10.56891,,,1552.5989434650728,,,-3.0920419421329988,,1.175847
GALEX J125702.3+435245,2023-04-03T21:10:14.297,194.25961166666661,43.87941444444444,194.25789504111265,43.91607004229259,0.03667646291218808,,18.209217,,,263.26309631169806,,,-1.1653686885282337,,1.175847
LEDA 2238152,2023-04-03T21:10:14.297,194.3116583333333,44.16637722222222,194.31291384261763,44.16124964707033,0.0052060714895774485,,21.428099,,,86.80896380558795,,,0.039194842848709374,,1.175847
LP  172-9,2023-04-03T21:10:14.297,194.08991708333332,44.16827833333333,194.12391962832163,44.13674942562886,0.03986549182840773,,13.857399,,,430.2181757505026,,,-1.698615612412453,,1.175847
SDSSCGB 14935.1,2023-04-03T21:10:14.297,194.18891791666664,44.22920027777778,194.20339476712326,44.22731192696964,0.010544100139931966,,20.76375,,,52.677653880193475,,,0.5815402125424735,,1.175847
TYC 3023-1727-1,2023-04-03T21:10:14.297,194.45246958333328,44.14454194444444,194.43343405821693,44.133301285222736,0.01769103884976643,,11.760027,,,760.3884520908191,,,-2.316982508092076,,1.175847
TYC 3023-1747-1,2023-04-03T21:10:14.297,194.32141541666664,44.016803333333336,194.31819902545664,43.985538131103134,0.03135069003383816,,11.21914,,,191.59670474885957,,,-0.8203638149582438,,1.175847
TYC 3023-1899-1,2023-04-03T21:10:14.297,194.16806583333332,43.94271277777777,194.14282018962155,43.93670963241534,0.019144207551807756,,11.750004,,,86.79327030235584,,,0.03939114221976955,,1.175847
TYC 3023-1974-1,2023-04-03T21:10:14.297,194.15329874999998,44.24989027777778,194.15258008925198,44.2240398017387,0.025855603365051064,,11.264655,,,783.9309530460134,,,-2.3500882580118514,,1.175847
UCAC4 671-056976,2023-04-03T21:10:14.297,194.1467458333333,44.04041722222222,194.1995828387891,44.03541505515246,0.03831142292619388,,14.289887,,,80.28613672140915,,,0.12400487195747545,,1.175847
UCAC4 671-056978,2023-04-03T21:10:14.297,194.23035624999997,44.08350444444444,194.25090962219716,44.08218295937596,0.014823221764203295,,12.214701,,,44.291819928858786,,,0.7697974596090198,,1.175847
UCAC4 671-056981,2023-04-03T21:10:14.297,194.25201874999996,44.08410611111111,194.2880803340312,44.07440869632875,0.027661402410752062,,13.176575,,,507.82135149553625,,,-1.8786711187982774,,1.175847
[VV2006] J125713.1+435912,2023-04-03T21:10:14.297,194.30461249999996,43.9867075,194.26488390392163,43.96383182108955,0.03661557245657284,,19.060595,,,87.03419353505927,,,0.03638149992235295,,1.175847
BD+44  2235,2023-04-03T21:23:09.801,194.26339291666665,44.009390555555555,194.23817950296797,44.02729117404742,0.025479010118689336,,9.921681,,,89.86085336436469,,,0.0016799272036570416,,1.151575
BD+44  2236,2023-04-03T21:23:09.801,194.3568083333333,44.03411805555555,194.35469888314108,44.05749862755257,0.02342968477867763,,11.100706,,,56.73786885476079,,,0.5009237257911505,,1.151575
BD+44  2237,2023-04-03T21:23:09.801,194.35763874999995,43.94248611111111,194.35455860390945,43.95113456289301,0.00892825407838781,,10.56891,,,1577.2796967828194,,,-3.109165508865714,,1.151575
GALEX J125702.3+435245,2023-04-03T21:23:09.801,194.25961166666661,43.87941444444444,194.25959206223325,43.91537036332478,0.03595592165542391,,18.209217,,,269.6815799737698,,,-1.1915219361662492,,1.151575
LEDA 2238152,2023-04-03T21:23:09.801,194.3116583333333,44.16637722222222,194.3146575197667,44.16053616258442,0.006224696884081804,,21.428099,,,86.8539978412465,,,0.03863173965625906,,1.151575
SDSSCGB 14935.1,2023-04-03T21:23:09.801,194.18891791666664,44.22920027777778,194.2052374471664,44.226628675877784,0.01197351712215993,,20.76375,,,46.476886075311825,,,0.7175137164083217,,1.151575
TYC 3023-1727-1,2023-04-03T21:23:09.801,194.45246958333328,44.14454194444444,194.4351934017314,44.132600151125985,0.017214132247134594,,11.760027,,,764.872341544166,,,-2.3233661182422445,,1.151575
TYC 3023-1747-1,2023-04-03T21:23:09.801,194.32141541666664,44.016803333333336,194.3199301307328,43.984833370305616,0.031987810756368584,,11.21914,,,193.2925611124466,,,-0.8299315775881576,,1.151575
TYC 3023-1899-1,2023-04-03T21:23:09.801,194.16806583333332,43.94271277777777,194.14456779178698,43.93599678078094,0.018204468312025573,,11.750004,,,86.68972971999057,,,0.04068715130733873,,1.151575
TYC 3023-1974-1,2023-04-03T21:23:09.801,194.15329874999998,44.24989027777778,194.15433900598384,44.22336676915085,0.026533978066239108,,11.264655,,,773.5114154945777,,,-2.3355605449216994,,1.151575
UCAC4 671-056976,2023-04-03T21:23:09.801,194.1467458333333,44.04041722222222,194.20131208245147,44.03471926789027,0.039638484310264434,,14.289887,,,83.6602696006646,,,0.0793081241255507,,1.151575
UCAC4 671-056978,2023-04-03T21:23:09.801,194.23035624999997,44.08350444444444,194.2227285424253,44.097144693129785,0.014699351496265499,,12.214701,,,136.1194505271485,,,-0.44919419468288846,,1.151575
UCAC4 671-056981,2023-04-03T21:23:09.801,194.25201874999996,44.08410611111111,194.28981782269443,44.07370989162444,0.029076302735080373,,13.176575,,,524.7908566024043,,,-1.914359375772898,,1.151575
[VV2006] J125713.1+435912,2023-04-03T21:23:09.801,194.30461249999996,43.9867075,194.26665510922643,43.9631313290311,0.036083081722200594,,19.060595,,,85.48387344326005,,,0.055895791900258104,,1.151575
BD+44  2235,2023-04-03T21:36:31.700,194.26339291666665,44.009390555555555,194.23967898422103,44.02763407535716,0.02497263679372563,,9.921681,,,86.46148774434789,,,0.043549513161428376,,1.128804
