Object,Date,RA_result (degree),DEC_result (degree),RA_input (degree),DEC_input (degree),Angular Separation (degree),Apparent magnitude R (known),Apparent magnitude G (known),Apparent magnitude B (known),"Light R (measured, W*t/m^2)","Light G (measured, W*t/m^2)","Light B (measured, W*t/m^2)",Apparent magnitude R (instrumental),Apparent magnitude G (instrumental),Apparent magnitude B (instrumental),Airmass
Gaia DR3 2212402628434865152,2024-01-18T21:45:54.931,339.4240958333333,65.2265725,339.43264419654986,65.2210521723664,0.00658085334911936,,13.289844,,,94.64175995062317,,,-1.4896789152223089,,1.529413
Gaia DR3 2212402667093547008,2024-01-18T21:45:54.931,339.4619270833333,65.18390861111112,339.48806132710854,65.19245249239478,0.013902231564560798,,14.177248,,,589.7083314546405,,,-3.4760650546568383,,1.529413
TYC 4273-1186-1,2024-01-18T21:45:54.931,339.8064062499999,65.00935527777777,339.7699196119228,65.00650184083636,0.015677209865474006,,11.109891,,,69.62747004934832,,,-1.15642343358206,,1.529413
TYC 4273-319-1,2024-01-18T21:45:54.931,339.58776499999993,65.066285,339.52854788648744,65.04236983967263,0.03457892443246941,,12.238874,,,539.6184707337508,,,-3.3796889127891006,,1.529413
TYC 4273-343-1,2024-01-18T21:45:54.931,339.3993054166666,65.13731277777778,339.42261522547096,65.12648951413125,0.014602460614875018,,11.055931,,,143.8843041375622,,,-1.9445054476536459,,1.529413
TYC 4273-695-1,2024-01-18T21:45:54.931,339.6230466666666,65.06957249999999,339.6267387789429,65.07390303071783,0.00460164538445306,,11.706887,,,7377.044323549881,,,-6.2191778778233875,,1.529413
TYC 4273-822-1,2024-01-18T21:45:54.931,339.8645287499999,65.14470083333335,339.8728791537701,65.12891237527872,0.016174121161461566,,10.9047,,,501.7194057706996,,,-3.3006241437863872,,1.529413
TYC 4273-849-1,2024-01-18T21:45:54.931,339.3875783333333,65.02880222222223,339.3575937244278,64.99725670259178,0.03399329101756077,,12.342563,,,286.454341729179,,,-2.692110418588751,,1.529413
UCAC4 775-051528,2024-01-18T21:45:54.931,339.6520275,64.91847833333334,339.65122547128624,64.91652806091285,0.0019796871744735913,,12.350152,,,357.1299666421037,,,-2.9315376287447843,,1.529413
UCAC4 776-050735,2024-01-18T21:45:54.931,339.45547124999996,65.15067722222223,339.50446267034977,65.13934352566102,0.02350515798049177,,12.216036,,,351.5100782076645,,,-2.914316348891744,,1.529413
UCAC4 776-050768,2024-01-18T21:45:54.931,339.5824233333333,65.16741250000001,339.5818186510079,65.15177279561382,0.01564176718337022,,13.09212,,,98.43676636475911,,,-1.5323652425876242,,1.529413
UCAC4 776-050859,2024-01-18T21:45:54.931,339.90894624999993,65.15553861111111,339.9650781028928,65.17489425121877,0.030503235335246032,,12.665632,,,113.30963995512323,,,-1.6851390446341472,,1.529413
2MASS J22375782+6453569,2024-01-18T21:49:50.618,339.49095333333327,64.89916472222222,339.48038049591355,64.90199617300274,0.0053039035056781985,,13.145664,,,255.38072639559897,,,-2.5674421905307843,,1.540257
Case  499,2024-01-18T21:49:50.618,339.4184791666666,65.05113833333333,339.4123914381675,65.04393455424925,0.007647883303694046,,11.506842,,,667.0218228972429,,,-3.6098220030341404,,1.540257
Gaia DR3 2212402628434865152,2024-01-18T21:49:50.618,339.4240958333333,65.2265725,339.4600269103309,65.20526852625461,0.0260908445701112,,13.289844,,,377.176871065746,,,-2.990834529290289,,1.540257
TYC 4273-1186-1,2024-01-18T21:49:50.618,339.8064062499999,65.00935527777777,339.79495262318886,65.01467783202699,0.007192987257797832,,11.109891,,,65.16777522485307,,,-1.0845541326866457,,1.540257
TYC 4273-319-1,2024-01-18T21:49:50.618,339.58776499999993,65.066285,339.5242057007115,65.073244002724,0.027680208242555366,,12.238874,,,39.97778077622718,,,-0.5540186010798686,,1.540257
TYC 4273-343-1,2024-01-18T21:49:50.618,339.3993054166666,65.13731277777778,339.4230952124609,65.12609839185355,0.015028331232141288,,11.055931,,,511.8668985293376,,,-3.322364509346212,,1.540257
TYC 4273-695-1,2024-01-18T21:49:50.618,339.6230466666666,65.06957249999999,339.6098015807339,65.0669517333976,0.006167800471099725,,11.706887,,,39.384664879114695,,,-0.5377897818332529,,1.540257
TYC 4273-822-1,2024-01-18T21:49:50.618,339.8645287499999,65.14470083333335,339.8519451295936,65.1538346319048,0.010554278609974899,,10.9047,,,176.45744636938392,,,-2.1660718706658044,,1.540257
TYC 4273-849-1,2024-01-18T21:49:50.618,339.3875783333333,65.02880222222223,339.4304966391954,65.00885364220778,0.02695313421348904,,12.342563,,,14.933897523471217,,,0.5150951871037115,,1.540257
UCAC4 775-051528,2024-01-18T21:49:50.618,339.6520275,64.91847833333334,339.63306715094046,64.91685829209553,0.008199313222548233,,12.350152,,,69.01442877566814,,,-1.1468216400481541,,1.540257
UCAC4 776-050735,2024-01-18T21:49:50.618,339.45547124999996,65.15067722222223,339.50033521898615,65.14860237161129,0.018967897008726028,,12.216036,,,345.6766368695651,,,-2.8961469657694847,,1.540257
UCAC4 776-050768,2024-01-18T21:49:50.618,339.5824233333333,65.16741250000001,339.5608024887478,65.16755734493569,0.009081200170179247,,13.09212,,,352.9972858823729,,,-2.9189003112384153,,1.540257
UCAC4 776-050859,2024-01-18T21:49:50.618,339.90894624999993,65.15553861111111,339.97010638671276,65.16943620024371,0.029208280687162986,,12.665632,,,178.59773724220096,,,-2.179161776370904,,1.540257
V* RZ Cep,2024-01-18T21:49:50.618,339.8049033333333,64.85850305555554,339.8351551023897,64.8658684782535,0.014811956629511572,,9.29427,,,54.150326811384076,,,-0.8834746008460516,,1.540257
2MASS J22375782+6453569,2024-01-18T21:53:57.682,339.49095333333327,64.89916472222222,339.50619575292313,64.93138660649606,0.03286349238758942,,13.145664,,,73.89185133852442,,,-1.2209632652588143,,1.550506
Case  499,2024-01-18T21:53:57.682,339.4184791666666,65.05113833333333,339.4368494093728,65.04462717194822,0.010121897814580932,,11.506842,,,12.491358201544557,,,0.709003948422367,,1.550506
Gaia DR3 2211653757940169856,2024-01-18T21:53:57.682,339.6966695833333,65.2426038888889,339.67843948755757,65.23136602464095,0.01358666959688598,,20.391071,,,119.35426259001073,,,-1.7415667304973335,,1.550506
Gaia DR3 2212402628434865152,2024-01-18T21:53:57.682,339.4240958333333,65.2265725,339.4586710186585,65.22292140394953,0.014942015021135461,,13.289844,,,264.92141303835297,,,-2.6072645527754563,,1.550506
Gaia DR3 2212402667093547008,2024-01-18T21:53:57.682,339.4619270833333,65.18390861111112,339.49871407917465,65.19473331655043,0.01885372730683559,,14.177248,,,582.2828876906481,,,-3.462306963508965,,1.550506
TYC 4273-1186-1,2024-01-18T21:53:57.682,339.8064062499999,65.00935527777777,339.78052241232973,65.00877686267093,0.0109505571198169,,11.109891,,,70.0647956073249,,,-1.1632215442799798,,1.550506
TYC 4273-319-1,2024-01-18T21:53:57.682,339.58776499999993,65.066285,339.53920386975096,65.04465610561226,0.029786702286920142,,12.238874,,,535.6145005480448,,,-3.3716027108145386,,1.550506
TYC 4273-343-1,2024-01-18T21:53:57.682,339.3993054166666,65.13731277777778,339.4332654947898,65.12878061976004,0.01663533572722989,,11.055931,,,141.82396654228984,,,-1.928845964685546,,1.550506
TYC 4273-695-1,2024-01-18T21:53:57.682,339.6230466666666,65.06957249999999,339.6233592239567,65.06937865888443,0.00023437604944326318,,11.706887,,,118.48656222619522,,,-1.7336446432754729,,1.550506
TYC 4273-822-1,2024-01-18T21:53:57.682,339.8645287499999,65.14470083333335,339.88358833757405,65.13117741995254,0.015719287478593143,,10.9047,,,519.4934839211779,,,-3.3384221569995773,,1.550506
TYC 4273-849-1,2024-01-18T21:53:57.682,339.3875783333333,65.02880222222223,339.3682209384273,64.99953348037083,0.03038936598973614,,12.342563,,,286.56910291085626,,,-2.6925453061057603,,1.550506
UCAC4 775-051528,2024-01-18T21:53:57.682,339.6520275,64.91847833333334,339.66186331814725,64.91878730732945,0.004180884025907979,,12.350152,,,336.5266422765161,,,-2.867020526524031,,1.550506
UCAC4 776-050735,2024-01-18T21:53:57.682,339.45547124999996,65.15067722222223,339.51511923933356,65.14163513869443,0.026651107169139616,,12.216036,,,355.36522812253924,,,-2.926159222167845,,1.550506
UCAC4 776-050768,2024-01-18T21:53:57.682,339.5824233333333,65.16741250000001,339.5924894498655,65.15402060884642,0.014043614525889887,,13.09212,,,89.50614219947462,,,-1.4291039932791858,,1.550506
UCAC4 776-050859,2024-01-18T21:53:57.682,339.90894624999993,65.15553861111111,339.90264753368655,65.18445187524807,0.029033995334066035,,12.665632,,,209.4162141323311,,,-2.3519976558830784,,1.550506
2MASS J22375782+6453569,2024-01-18T21:58:02.353,339.49095333333327,64.89916472222222,339.5243566706491,64.92236145504215,0.027179166471234282,,13.145664,,,121.02098792174175,,,-1.756623630358797,,1.561927
Case  499,2024-01-18T21:58:02.353,339.4184791666666,65.05113833333333,339.4055665232425,65.04039560457826,0.012045098934261053,,11.506842,,,22.17117859242248,,,0.08605615356536644,,1.561927
Gaia DR3 2211653757940169856,2024-01-18T21:58:02.353,339.6966695833333,65.2426038888889,339.66464532995246,65.22706564924162,0.02052798323489133,,20.391071,,,110.19054953687123,,,-1.6548327681269015,,1.561927
Gaia DR3 2212402628434865152,2024-01-18T21:58:02.353,339.4240958333333,65.2265725,339.4294673454358,65.21900258733834,0.00789754802884321,,13.289844,,,94.99180209523522,,,-1.4936872126687004,,1.561927
TYC 4273-1186-1,2024-01-18T21:58:02.353,339.8064062499999,65.00935527777777,339.7667833006661,65.00449101434587,0.01743340351712773,,11.109891,,,67.3316901000806,,,-1.1200206854155281,,1.561927
TYC 4273-319-1,2024-01-18T21:58:02.353,339.58776499999993,65.066285,339.52208740339853,65.06912137495006,0.027831104969801967,,12.238874,,,518.5165286445024,,,-3.336378407874468,,1.561927
TYC 4273-343-1,2024-01-18T21:58:02.353,339.3993054166666,65.13731277777778,339.43251160670127,65.13238695186718,0.014806079208354202,,11.055931,,,127.82240074965421,,,-1.8159893211505413,,1.561927
TYC 4273-435-1,2024-01-18T21:58:02.353,339.8296558333333,64.86889416666666,339.7961576129805,64.9071733055018,0.04083374130620198,,12.399258,,,203.39496968250646,,,-2.3203224153423663,,1.561927
TYC 4273-695-1,2024-01-18T21:58:02.353,339.6230466666666,65.06957249999999,339.62364394331263,65.07185326215253,0.002294614333359699,,11.706887,,,7254.31326686162,,,-6.200962660767425,,1.561927
TYC 4273-822-1,2024-01-18T21:58:02.353,339.8645287499999,65.14470083333335,339.86969196109385,65.12688283917853,0.017949764046382592,,10.9047,,,497.9865567496438,,,-3.292515943341909,,1.561927
